 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.130,255,0,255,255,1.934,33.222,16065
2,0.014,255,0,255,255,0.477,3.691,1785
3,0.002,255,0,255,255,0.129,0.527,255
4,0.002,255,0,255,255,0.129,0.527,255
5,0.002,255,0,255,255,0.129,0.527,255
6,0.031,255,0,255,255,0.670,7.910,3825
7,0.004,255,0,255,255,0.220,1.055,510
8,0.031,255,0,255,255,0.670,7.910,3825
9,0.153,255,0,255,255,2.244,39.023,18870
10,0.004,255,0,255,255,0.193,1.055,510
11,0.002,255,0,255,255,0.129,0.527,255
12,0.192,255,0,255,255,2.169,49.042,23715
13,0.172,255,0,255,255,2.411,43.769,21165
14,0.002,255,0,255,255,0.129,0.527,255
15,0.176,255,0,255,255,2.593,44.824,21675
16,0.033,255,0,255,255,0.670,8.437,4080
17,0.010,255,0,255,255,0.514,2.637,1275
18,0.045,255,0,255,255,0.814,11.601,5610
19,0.012,255,0,255,255,0.386,3.164,1530
20,0.004,255,0,255,255,0.257,1.055,510
21,0.409,255,0,255,255,3.857,104.413,50490
22,0.205,255,0,255,255,2.630,52.206,25245
23,0.002,255,0,255,255,0.129,0.527,255
24,0.041,255,0,255,255,0.927,10.547,5100
25,0.037,255,0,255,255,0.787,9.492,4590
26,0.039,255,0,255,255,0.761,10.019,4845
27,0.002,255,0,255,255,0.129,0.527,255
28,0.006,255,0,255,255,0.257,1.582,765
29,0.002,255,0,255,255,0.129,0.527,255
30,0.002,255,0,255,255,0.129,0.527,255
31,0.002,255,0,255,255,0.129,0.527,255
32,0.004,255,0,255,255,0.257,1.055,510
33,0.002,255,0,255,255,0.129,0.527,255
34,0.002,255,0,255,255,0.129,0.527,255
35,0.083,255,0,255,255,1.136,21.093,10200
36,0.021,255,0,255,255,0.568,5.273,2550
37,0.017,255,0,255,255,0.579,4.219,2040
38,0.087,255,0,255,255,1.650,22.148,10710
39,0.017,255,0,255,255,0.605,4.219,2040
40,0.027,255,0,255,255,0.798,6.855,3315
41,0.002,255,0,255,255,0.129,0.527,255
42,0.002,255,0,255,255,0.129,0.527,255
43,0.002,255,0,255,255,0.129,0.527,255
44,0.002,255,0,255,255,0.129,0.527,255
45,0.012,255,0,255,255,0.413,3.164,1530
46,0.039,255,0,255,255,0.787,10.019,4845
47,0.002,255,0,255,255,0.129,0.527,255
48,0.002,255,0,255,255,0.129,0.527,255
49,0.025,255,0,255,255,0.605,6.328,3060
50,0.014,255,0,255,255,0.643,3.691,1785
51,0.002,255,0,255,255,0.129,0.527,255
52,0.004,255,0,255,255,0.193,1.055,510
53,0.002,255,0,255,255,0.129,0.527,255
54,0.019,255,0,255,255,0.605,4.746,2295
55,0.004,255,0,255,255,0.220,1.055,510
56,0.056,255,0,255,255,0.889,14.238,6885
57,0.002,255,0,255,255,0.129,0.527,255
58,0.008,255,0,255,255,0.386,2.109,1020
59,0.325,255,0,255,255,2.362,82.792,40035
60,0.099,255,0,255,255,1.559,25.312,12240
61,0.006,255,0,255,255,0.257,1.582,765
62,0.006,255,0,255,255,0.322,1.582,765
63,0.006,255,0,255,255,0.386,1.582,765
64,0.079,255,0,255,255,1.340,20.039,9690
65,0.285,255,0,255,255,2.422,72.772,35190
66,0.004,255,0,255,255,0.193,1.055,510
67,0.002,255,0,255,255,0.129,0.527,255
68,0.027,255,0,255,255,1.018,6.855,3315
69,0.002,255,0,255,255,0.129,0.527,255
70,0.203,255,0,255,255,2.502,51.679,24990
71,0.033,255,0,255,255,0.772,8.437,4080
72,0.006,255,0,255,255,0.386,1.582,765
73,0.070,255,0,255,255,1.634,17.929,8670
74,0.230,255,0,255,255,2.218,58.534,28305
75,0.002,255,0,255,255,0.129,0.527,255
76,0.004,255,0,255,255,0.220,1.055,510
77,0.002,255,0,255,255,0.129,0.527,255
78,0.004,255,0,255,255,0.257,1.055,510
