 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.023,255,0,255,255,0.643,5.801,2805
2,0.085,255,0,255,255,1.045,21.621,10455
3,0.008,255,0,255,255,0.386,2.109,1020
4,0.110,255,0,255,255,1.226,27.949,13515
5,0.050,255,0,255,255,0.787,12.656,6120
6,0.093,255,0,255,255,1.226,23.730,11475
7,0.027,255,0,255,255,0.605,6.855,3315
8,0.050,255,0,255,255,0.798,12.656,6120
9,0.017,255,0,255,255,0.439,4.219,2040
10,0.006,255,0,255,255,0.311,1.582,765
11,0.025,255,0,255,255,0.541,6.328,3060
12,0.155,255,0,255,255,1.870,39.550,19125
13,0.041,255,0,255,255,0.734,10.547,5100
14,0.178,255,0,255,255,1.779,45.351,21930
15,0.031,255,0,255,255,0.605,7.910,3825
16,0.360,255,0,255,255,2.480,91.757,44370
17,0.008,255,0,255,255,0.348,2.109,1020
18,0.017,255,0,255,255,0.477,4.219,2040
19,0.035,255,0,255,255,0.707,8.965,4335
20,0.006,255,0,255,255,0.257,1.582,765
21,0.008,255,0,255,255,0.257,2.109,1020
22,0.021,255,0,255,255,0.632,5.273,2550
23,0.190,255,0,255,255,1.832,48.515,23460
24,0.002,255,0,255,255,0.129,0.527,255
25,0.010,255,0,255,255,0.348,2.637,1275
26,0.023,255,0,255,255,0.514,5.801,2805
27,0.134,255,0,255,255,1.419,34.277,16575
28,0.014,255,0,255,255,0.413,3.691,1785
29,0.258,255,0,255,255,2.153,65.917,31875
30,0.101,255,0,255,255,1.162,25.839,12495
31,0.019,255,0,255,255,0.541,4.746,2295
32,0.116,255,0,255,255,1.302,29.531,14280
33,0.010,255,0,255,255,0.386,2.637,1275
34,0.250,255,0,255,255,2.180,63.808,30855
35,0.093,255,0,255,255,1.162,23.730,11475
36,0.039,255,0,255,255,0.696,10.019,4845
37,0.010,255,0,255,255,0.322,2.637,1275
38,0.103,255,0,255,255,1.238,26.367,12750
39,0.002,255,0,255,255,0.129,0.527,255
40,0.019,255,0,255,255,0.477,4.746,2295
41,0.205,255,0,255,255,2.153,52.206,25245
42,0.087,255,0,255,255,1.071,22.148,10710
43,0.033,255,0,255,255,0.659,8.437,4080
44,0.068,255,0,255,255,1.018,17.402,8415
45,0.019,255,0,255,255,0.477,4.746,2295
46,0.004,255,0,255,255,0.257,1.055,510
47,0.021,255,0,255,255,0.568,5.273,2550
48,0.110,255,0,255,255,1.623,27.949,13515
49,0.002,255,0,255,255,0.129,0.527,255
50,0.027,255,0,255,255,0.605,6.855,3315
51,0.091,255,0,255,255,1.071,23.203,11220
52,0.066,255,0,255,255,0.943,16.875,8160
53,0.006,255,0,255,255,0.257,1.582,765
54,0.149,255,0,255,255,1.768,37.968,18360
55,0.014,255,0,255,255,0.477,3.691,1785
56,0.006,255,0,255,255,0.257,1.582,765
57,0.101,255,0,255,255,1.215,25.839,12495
58,0.041,255,0,255,255,0.761,10.547,5100
59,0.017,255,0,255,255,0.477,4.219,2040
60,0.004,255,0,255,255,0.257,1.055,510
61,0.017,255,0,255,255,0.477,4.219,2040
62,0.012,255,0,255,255,0.413,3.164,1530
63,0.023,255,0,255,255,0.503,5.801,2805
64,0.217,255,0,255,255,1.961,55.370,26775
65,0.126,255,0,255,255,1.328,32.168,15555
66,0.017,255,0,255,255,0.696,4.219,2040
67,0.002,255,0,255,255,0.129,0.527,255
68,0.072,255,0,255,255,1.136,18.457,8925
69,0.029,255,0,255,255,0.568,7.383,3570
70,0.132,255,0,255,255,1.843,33.750,16320
71,0.002,255,0,255,255,0.129,0.527,255
72,0.178,255,0,255,255,1.692,45.351,21930
73,0.095,255,0,255,255,1.302,24.257,11730
74,0.021,255,0,255,255,0.541,5.273,2550
75,0.006,255,0,255,255,0.257,1.582,765
76,0.002,255,0,255,255,0.129,0.527,255
77,0.002,255,0,255,255,0.129,0.527,255
78,0.008,255,0,255,255,0.348,2.109,1020
79,0.258,255,0,255,255,2.282,65.917,31875
80,0.045,255,0,255,255,0.761,11.601,5610
81,0.002,255,0,255,255,0.129,0.527,255
82,0.002,255,0,255,255,0.129,0.527,255
83,0.041,255,0,255,255,0.723,10.547,5100
84,0.006,255,0,255,255,0.257,1.582,765
85,0.004,255,0,255,255,0.220,1.055,510
86,0.176,255,0,255,255,1.510,44.824,21675
87,0.027,255,0,255,255,0.632,6.855,3315
88,0.002,255,0,255,255,0.129,0.527,255
89,0.058,255,0,255,255,0.889,14.765,7140
90,0.242,255,0,255,255,1.950,61.698,29835
91,0.021,255,0,255,255,0.568,5.273,2550
92,0.017,255,0,255,255,0.439,4.219,2040
93,0.037,255,0,255,255,0.670,9.492,4590
94,0.006,255,0,255,255,0.322,1.582,765
95,0.006,255,0,255,255,0.311,1.582,765
96,0.128,255,0,255,255,1.291,32.695,15810
97,0.002,255,0,255,255,0.129,0.527,255
98,0.039,255,0,255,255,0.825,10.019,4845
99,0.012,255,0,255,255,0.348,3.164,1530
100,0.014,255,0,255,255,0.477,3.691,1785
101,0.006,255,0,255,255,0.257,1.582,765
102,0.085,255,0,255,255,1.045,21.621,10455
103,0.064,255,0,255,255,0.927,16.347,7905
104,0.004,255,0,255,255,0.193,1.055,510
105,0.052,255,0,255,255,0.814,13.183,6375
106,0.116,255,0,255,255,1.355,29.531,14280
107,0.043,255,0,255,255,1.109,11.074,5355
108,0.041,255,0,255,255,0.814,10.547,5100
109,0.039,255,0,255,255,0.734,10.019,4845
110,0.004,255,0,255,255,0.220,1.055,510
111,0.017,255,0,255,255,0.413,4.219,2040
112,0.039,255,0,255,255,0.696,10.019,4845
113,0.120,255,0,255,255,1.435,30.586,14790
114,0.048,255,0,255,255,0.825,12.129,5865
115,0.002,255,0,255,255,0.129,0.527,255
116,0.035,255,0,255,255,0.723,8.965,4335
117,0.110,255,0,255,255,1.275,27.949,13515
118,0.002,255,0,255,255,0.129,0.527,255
119,0.002,255,0,255,255,0.129,0.527,255
120,0.023,255,0,255,255,0.541,5.801,2805
121,0.008,255,0,255,255,0.322,2.109,1020
122,0.093,255,0,255,255,1.082,23.730,11475
123,0.196,255,0,255,255,1.859,50.097,24225
124,0.002,255,0,255,255,0.129,0.527,255
125,0.004,255,0,255,255,0.193,1.055,510
126,0.110,255,0,255,255,1.366,27.949,13515
127,0.004,255,0,255,255,0.193,1.055,510
128,0.002,255,0,255,255,0.129,0.527,255
129,0.081,255,0,255,255,1.007,20.566,9945
130,0.151,255,0,255,255,1.382,38.496,18615
131,0.029,255,0,255,255,0.568,7.383,3570
132,0.002,255,0,255,255,0.129,0.527,255
133,0.120,255,0,255,255,1.688,30.586,14790
134,0.132,255,0,255,255,1.355,33.750,16320
135,0.029,255,0,255,255,0.632,7.383,3570
