 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.004,255,0,255,255,0.193,1.055,510
2,0.037,255,0,255,255,0.863,9.492,4590
3,0.019,255,0,255,255,0.514,4.746,2295
4,0.002,255,0,255,255,0.129,0.527,255
5,0.002,255,0,255,255,0.129,0.527,255
6,0.025,255,0,255,255,0.579,6.328,3060
7,0.085,255,0,255,255,1.430,21.621,10455
8,0.035,255,0,255,255,1.018,8.965,4335
9,0.027,255,0,255,255,0.605,6.855,3315
10,0.145,255,0,255,255,2.357,36.914,17850
11,0.008,255,0,255,255,0.322,2.109,1020
12,0.002,255,0,255,255,0.129,0.527,255
13,0.002,255,0,255,255,0.129,0.527,255
14,0.002,255,0,255,255,0.129,0.527,255
15,0.002,255,0,255,255,0.129,0.527,255
16,0.006,255,0,255,255,0.348,1.582,765
17,0.002,255,0,255,255,0.129,0.527,255
18,0.004,255,0,255,255,0.193,1.055,510
19,0.002,255,0,255,255,0.129,0.527,255
20,0.118,255,0,255,255,1.328,30.058,14535
21,0.014,255,0,255,255,0.696,3.691,1785
22,0.050,255,0,255,255,0.889,12.656,6120
23,0.227,255,0,255,255,2.346,58.007,28050
24,0.002,255,0,255,255,0.129,0.527,255
25,0.126,255,0,255,255,1.768,32.168,15555
26,0.031,255,0,255,255,0.734,7.910,3825
27,0.027,255,0,255,255,0.670,6.855,3315
28,0.194,255,0,255,255,2.116,49.570,23970
29,0.037,255,0,255,255,0.734,9.492,4590
30,0.263,255,0,255,255,2.657,66.972,32385
31,0.010,255,0,255,255,0.477,2.637,1275
32,0.002,255,0,255,255,0.129,0.527,255
33,0.004,255,0,255,255,0.257,1.055,510
34,0.182,255,0,255,255,2.282,46.406,22440
35,0.091,255,0,255,255,1.249,23.203,11220
36,0.002,255,0,255,255,0.129,0.527,255
37,0.008,255,0,255,255,0.257,2.109,1020
38,0.008,255,0,255,255,0.514,2.109,1020
39,0.006,255,0,255,255,0.284,1.582,765
40,0.043,255,0,255,255,0.965,11.074,5355
41,0.002,255,0,255,255,0.129,0.527,255
42,0.097,255,0,255,255,1.934,24.785,11985
43,0.002,255,0,255,255,0.129,0.527,255
44,0.002,255,0,255,255,0.129,0.527,255
45,0.021,255,0,255,255,0.798,5.273,2550
46,0.041,255,0,255,255,0.723,10.547,5100
47,0.014,255,0,255,255,0.514,3.691,1785
48,0.002,255,0,255,255,0.129,0.527,255
49,0.002,255,0,255,255,0.129,0.527,255
50,0.002,255,0,255,255,0.129,0.527,255
51,0.002,255,0,255,255,0.129,0.527,255
52,0.048,255,0,255,255,0.798,12.129,5865
53,0.002,255,0,255,255,0.129,0.527,255
54,0.153,255,0,255,255,1.998,39.023,18870
55,0.008,255,0,255,255,0.348,2.109,1020
56,0.056,255,0,255,255,0.927,14.238,6885
57,0.002,255,0,255,255,0.129,0.527,255
58,0.002,255,0,255,255,0.129,0.527,255
59,0.006,255,0,255,255,0.348,1.582,765
60,0.014,255,0,255,255,0.477,3.691,1785
61,0.002,255,0,255,255,0.129,0.527,255
62,0.023,255,0,255,255,0.605,5.801,2805
63,0.002,255,0,255,255,0.129,0.527,255
64,0.043,255,0,255,255,0.863,11.074,5355
65,0.062,255,0,255,255,0.889,15.820,7650
66,0.014,255,0,255,255,0.477,3.691,1785
67,0.010,255,0,255,255,0.450,2.637,1275
68,0.008,255,0,255,255,0.450,2.109,1020
69,0.002,255,0,255,255,0.129,0.527,255
70,0.165,255,0,255,255,1.779,42.187,20400
71,0.012,255,0,255,255,0.514,3.164,1530
