 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.029,255,0,255,255,0.798,7.383,3570
2,0.031,255,0,255,255,0.734,7.910,3825
3,0.029,255,0,255,255,0.605,7.383,3570
4,0.420,255,0,255,255,2.823,107.049,51765
5,0.074,255,0,255,255,0.943,18.984,9180
6,0.085,255,0,255,255,1.291,21.621,10455
7,0.017,255,0,255,255,0.514,4.219,2040
8,0.012,255,0,255,255,0.413,3.164,1530
9,0.002,255,0,255,255,0.129,0.527,255
10,0.002,255,0,255,255,0.129,0.527,255
11,0.101,255,0,255,255,1.446,25.839,12495
12,0.008,255,0,255,255,0.257,2.109,1020
13,0.012,255,0,255,255,0.541,3.164,1530
14,0.033,255,0,255,255,0.734,8.437,4080
15,0.002,255,0,255,255,0.129,0.527,255
16,0.070,255,0,255,255,1.158,17.929,8670
17,0.045,255,0,255,255,0.825,11.601,5610
18,0.021,255,0,255,255,0.696,5.273,2550
19,0.072,255,0,255,255,1.238,18.457,8925
20,0.002,255,0,255,255,0.129,0.527,255
21,0.021,255,0,255,255,0.889,5.273,2550
22,0.002,255,0,255,255,0.129,0.527,255
23,0.002,255,0,255,255,0.129,0.527,255
24,0.056,255,0,255,255,0.954,14.238,6885
25,0.252,255,0,255,255,2.063,64.335,31110
26,0.077,255,0,255,255,1.136,19.511,9435
27,0.068,255,0,255,255,1.045,17.402,8415
28,0.089,255,0,255,255,1.393,22.675,10965
29,0.186,255,0,255,255,1.741,47.460,22950
30,0.002,255,0,255,255,0.129,0.527,255
31,0.002,255,0,255,255,0.129,0.527,255
32,0.052,255,0,255,255,1.045,13.183,6375
33,0.132,255,0,255,255,1.521,33.750,16320
34,0.161,255,0,255,255,1.790,41.132,19890
35,0.002,255,0,255,255,0.129,0.527,255
36,0.027,255,0,255,255,0.605,6.855,3315
37,0.050,255,0,255,255,0.863,12.656,6120
38,0.010,255,0,255,255,0.348,2.637,1275
39,0.006,255,0,255,255,0.257,1.582,765
40,0.087,255,0,255,255,1.136,22.148,10710
41,0.006,255,0,255,255,0.257,1.582,765
42,0.010,255,0,255,255,0.477,2.637,1275
43,0.002,255,0,255,255,0.129,0.527,255
44,0.083,255,0,255,255,1.109,21.093,10200
45,0.010,255,0,255,255,0.386,2.637,1275
46,0.068,255,0,255,255,1.441,17.402,8415
47,0.010,255,0,255,255,0.413,2.637,1275
48,0.041,255,0,255,255,0.927,10.547,5100
49,0.033,255,0,255,255,0.852,8.437,4080
50,0.002,255,0,255,255,0.129,0.527,255
51,0.227,255,0,255,255,2.293,58.007,28050
52,0.002,255,0,255,255,0.129,0.527,255
53,0.004,255,0,255,255,0.220,1.055,510
54,0.062,255,0,255,255,1.018,15.820,7650
55,0.008,255,0,255,255,0.348,2.109,1020
56,0.002,255,0,255,255,0.129,0.527,255
57,0.006,255,0,255,255,0.257,1.582,765
58,0.091,255,0,255,255,1.275,23.203,11220
59,0.019,255,0,255,255,0.477,4.746,2295
60,0.258,255,0,255,255,2.309,65.917,31875
61,0.002,255,0,255,255,0.129,0.527,255
62,0.376,255,0,255,255,3.043,95.975,46410
63,0.060,255,0,255,255,1.340,15.293,7395
64,0.033,255,0,255,255,0.643,8.437,4080
65,0.002,255,0,255,255,0.129,0.527,255
66,0.043,255,0,255,255,0.798,11.074,5355
67,0.002,255,0,255,255,0.129,0.527,255
68,0.002,255,0,255,255,0.129,0.527,255
69,0.014,255,0,255,255,0.659,3.691,1785
70,0.012,255,0,255,255,0.386,3.164,1530
71,0.019,255,0,255,255,0.477,4.746,2295
72,0.052,255,0,255,255,0.852,13.183,6375
73,0.054,255,0,255,255,0.889,13.711,6630
74,0.023,255,0,255,255,0.761,5.801,2805
75,0.012,255,0,255,255,0.514,3.164,1530
76,0.190,255,0,255,255,2.298,48.515,23460
77,0.008,255,0,255,255,0.386,2.109,1020
78,0.002,255,0,255,255,0.129,0.527,255
79,0.062,255,0,255,255,0.863,15.820,7650
80,0.002,255,0,255,255,0.129,0.527,255
81,0.149,255,0,255,255,1.484,37.968,18360
82,0.045,255,0,255,255,0.761,11.601,5610
83,0.002,255,0,255,255,0.129,0.527,255
84,0.037,255,0,255,255,0.734,9.492,4590
85,0.008,255,0,255,255,0.322,2.109,1020
86,0.033,255,0,255,255,0.605,8.437,4080
87,0.019,255,0,255,255,0.439,4.746,2295
88,0.132,255,0,255,255,1.612,33.750,16320
89,0.068,255,0,255,255,1.173,17.402,8415
90,0.004,255,0,255,255,0.193,1.055,510
91,0.025,255,0,255,255,0.605,6.328,3060
92,0.019,255,0,255,255,0.579,4.746,2295
