 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.027,255,0,255,255,0.670,6.855,3315
2,0.120,255,0,255,255,1.302,30.586,14790
3,0.103,255,0,255,255,1.366,26.367,12750
4,0.172,255,0,255,255,1.548,43.769,21165
5,0.112,255,0,255,255,1.264,28.476,13770
6,0.023,255,0,255,255,0.643,5.801,2805
7,0.136,255,0,255,255,1.446,34.804,16830
8,0.002,255,0,255,255,0.129,0.527,255
9,0.006,255,0,255,255,0.257,1.582,765
10,0.066,255,0,255,255,1.045,16.875,8160
11,0.126,255,0,255,255,1.291,32.168,15555
12,0.500,255,0,255,255,3.198,127.615,61710
13,0.151,255,0,255,255,1.446,38.496,18615
14,0.192,255,0,255,255,1.612,49.042,23715
15,0.068,255,0,255,255,0.969,17.402,8415
16,0.103,255,0,255,255,1.162,26.367,12750
17,0.037,255,0,255,255,0.787,9.492,4590
18,0.002,255,0,255,255,0.129,0.527,255
19,0.409,255,0,255,255,2.517,104.413,50490
20,0.145,255,0,255,255,1.393,36.914,17850
21,0.004,255,0,255,255,0.257,1.055,510
22,0.223,255,0,255,255,1.692,56.952,27540
23,0.062,255,0,255,255,1.007,15.820,7650
24,0.215,255,0,255,255,1.923,54.843,26520
25,0.077,255,0,255,255,1.317,19.511,9435
26,0.004,255,0,255,255,0.257,1.055,510
27,0.213,255,0,255,255,1.805,54.316,26265
28,0.006,255,0,255,255,0.386,1.582,765
29,0.263,255,0,255,255,1.901,66.972,32385
30,0.017,255,0,255,255,0.605,4.219,2040
31,0.006,255,0,255,255,0.348,1.582,765
32,0.157,255,0,255,255,1.601,40.078,19380
33,0.006,255,0,255,255,0.284,1.582,765
34,0.017,255,0,255,255,0.514,4.219,2040
35,0.019,255,0,255,255,0.605,4.746,2295
36,0.021,255,0,255,255,0.541,5.273,2550
37,0.023,255,0,255,255,0.541,5.801,2805
38,0.012,255,0,255,255,0.439,3.164,1530
39,0.172,255,0,255,255,1.537,43.769,21165
40,0.132,255,0,255,255,1.393,33.750,16320
41,0.006,255,0,255,255,0.257,1.582,765
42,0.072,255,0,255,255,1.045,18.457,8925
43,0.004,255,0,255,255,0.193,1.055,510
44,0.031,255,0,255,255,0.643,7.910,3825
45,0.366,255,0,255,255,2.426,93.339,45135
46,0.168,255,0,255,255,1.473,42.714,20655
47,0.033,255,0,255,255,0.772,8.437,4080
48,0.279,255,0,255,255,2.293,71.190,34425
49,0.172,255,0,255,255,1.677,43.769,21165
50,0.014,255,0,255,255,0.477,3.691,1785
51,0.097,255,0,255,255,1.136,24.785,11985
52,0.178,255,0,255,255,1.548,45.351,21930
53,0.079,255,0,255,255,1.034,20.039,9690
54,0.058,255,0,255,255,0.991,14.765,7140
55,0.331,255,0,255,255,2.271,84.374,40800
