 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.004,255,0,255,255,0.257,1.055,510
2,0.004,255,0,255,255,0.220,1.055,510
3,0.006,255,0,255,255,0.311,1.582,765
4,0.002,255,0,255,255,0.129,0.527,255
5,0.014,255,0,255,255,0.605,3.691,1785
6,0.010,255,0,255,255,0.541,2.637,1275
7,0.004,255,0,255,255,0.257,1.055,510
8,0.021,255,0,255,255,0.514,5.273,2550
9,0.010,255,0,255,255,0.450,2.637,1275
10,0.029,255,0,255,255,0.643,7.383,3570
11,0.099,255,0,255,255,1.291,25.312,12240
12,0.019,255,0,255,255,0.541,4.746,2295
13,0.064,255,0,255,255,0.954,16.347,7905
14,0.031,255,0,255,255,0.632,7.910,3825
15,0.019,255,0,255,255,0.477,4.746,2295
16,0.002,255,0,255,255,0.129,0.527,255
17,0.079,255,0,255,255,1.200,20.039,9690
18,0.002,255,0,255,255,0.129,0.527,255
19,0.010,255,0,255,255,0.322,2.637,1275
20,0.006,255,0,255,255,0.257,1.582,765
21,0.037,255,0,255,255,0.696,9.492,4590
22,0.002,255,0,255,255,0.129,0.527,255
23,0.041,255,0,255,255,0.734,10.547,5100
24,0.021,255,0,255,255,0.605,5.273,2550
25,0.004,255,0,255,255,0.193,1.055,510
26,0.019,255,0,255,255,0.450,4.746,2295
27,0.035,255,0,255,255,0.798,8.965,4335
28,0.010,255,0,255,255,0.439,2.637,1275
29,0.019,255,0,255,255,0.541,4.746,2295
30,0.004,255,0,255,255,0.220,1.055,510
31,0.002,255,0,255,255,0.129,0.527,255
32,0.281,255,0,255,255,3.069,71.718,34680
33,0.002,255,0,255,255,0.129,0.527,255
34,0.062,255,0,255,255,1.045,15.820,7650
35,0.066,255,0,255,255,1.018,16.875,8160
36,0.002,255,0,255,255,0.129,0.527,255
37,0.079,255,0,255,255,1.045,20.039,9690
38,0.031,255,0,255,255,0.696,7.910,3825
39,0.045,255,0,255,255,0.750,11.601,5610
40,0.014,255,0,255,255,0.477,3.691,1785
41,0.014,255,0,255,255,0.477,3.691,1785
42,0.004,255,0,255,255,0.220,1.055,510
43,0.045,255,0,255,255,0.787,11.601,5610
44,0.025,255,0,255,255,0.670,6.328,3060
45,0.008,255,0,255,255,0.322,2.109,1020
46,0.014,255,0,255,255,0.413,3.691,1785
47,0.010,255,0,255,255,0.477,2.637,1275
48,0.077,255,0,255,255,1.018,19.511,9435
49,0.126,255,0,255,255,1.473,32.168,15555
50,0.004,255,0,255,255,0.193,1.055,510
51,0.012,255,0,255,255,0.348,3.164,1530
52,0.002,255,0,255,255,0.129,0.527,255
53,0.031,255,0,255,255,0.825,7.910,3825
54,0.008,255,0,255,255,0.348,2.109,1020
55,0.006,255,0,255,255,0.257,1.582,765
56,0.019,255,0,255,255,0.477,4.746,2295
57,0.017,255,0,255,255,0.503,4.219,2040
58,0.012,255,0,255,255,0.413,3.164,1530
59,0.012,255,0,255,255,0.413,3.164,1530
60,0.017,255,0,255,255,0.477,4.219,2040
61,0.002,255,0,255,255,0.129,0.527,255
62,0.012,255,0,255,255,0.439,3.164,1530
63,0.012,255,0,255,255,0.413,3.164,1530
64,0.019,255,0,255,255,0.477,4.746,2295
65,0.035,255,0,255,255,0.643,8.965,4335
66,0.004,255,0,255,255,0.220,1.055,510
67,0.019,255,0,255,255,0.696,4.746,2295
68,0.126,255,0,255,255,1.355,32.168,15555
69,0.074,255,0,255,255,1.612,18.984,9180
70,0.006,255,0,255,255,0.348,1.582,765
71,0.085,255,0,255,255,1.034,21.621,10455
72,0.002,255,0,255,255,0.129,0.527,255
73,0.252,255,0,255,255,2.116,64.335,31110
74,0.101,255,0,255,255,1.264,25.839,12495
75,0.010,255,0,255,255,0.348,2.637,1275
76,0.008,255,0,255,255,0.386,2.109,1020
77,0.054,255,0,255,255,0.852,13.711,6630
78,0.023,255,0,255,255,0.605,5.801,2805
79,0.019,255,0,255,255,0.541,4.746,2295
80,0.041,255,0,255,255,0.889,10.547,5100
81,0.010,255,0,255,255,0.413,2.637,1275
82,0.033,255,0,255,255,0.670,8.437,4080
83,0.006,255,0,255,255,0.257,1.582,765
84,0.056,255,0,255,255,0.852,14.238,6885
85,0.002,255,0,255,255,0.129,0.527,255
86,0.081,255,0,255,255,1.211,20.566,9945
87,0.017,255,0,255,255,0.413,4.219,2040
88,0.089,255,0,255,255,1.136,22.675,10965
89,0.010,255,0,255,255,0.386,2.637,1275
90,0.010,255,0,255,255,0.386,2.637,1275
91,0.120,255,0,255,255,1.253,30.586,14790
92,0.128,255,0,255,255,1.548,32.695,15810
93,0.161,255,0,255,255,1.510,41.132,19890
94,0.002,255,0,255,255,0.129,0.527,255
95,0.062,255,0,255,255,0.889,15.820,7650
96,0.056,255,0,255,255,1.120,14.238,6885
97,0.037,255,0,255,255,0.798,9.492,4590
98,0.031,255,0,255,255,0.632,7.910,3825
99,0.023,255,0,255,255,0.579,5.801,2805
100,0.025,255,0,255,255,0.605,6.328,3060
101,0.060,255,0,255,255,1.291,15.293,7395
102,0.004,255,0,255,255,0.193,1.055,510
103,0.023,255,0,255,255,0.541,5.801,2805
104,0.006,255,0,255,255,0.311,1.582,765
105,0.021,255,0,255,255,0.670,5.273,2550
106,0.014,255,0,255,255,0.439,3.691,1785
107,0.039,255,0,255,255,0.670,10.019,4845
108,0.256,255,0,255,255,2.063,65.390,31620
109,0.002,255,0,255,255,0.129,0.527,255
110,0.002,255,0,255,255,0.129,0.527,255
111,0.002,255,0,255,255,0.129,0.527,255
112,0.004,255,0,255,255,0.220,1.055,510
113,0.118,255,0,255,255,1.211,30.058,14535
114,0.033,255,0,255,255,0.772,8.437,4080
115,0.029,255,0,255,255,0.734,7.383,3570
116,0.136,255,0,255,255,1.393,34.804,16830
117,0.031,255,0,255,255,0.605,7.910,3825
118,0.039,255,0,255,255,0.787,10.019,4845
119,0.002,255,0,255,255,0.129,0.527,255
120,0.023,255,0,255,255,0.541,5.801,2805
121,0.002,255,0,255,255,0.129,0.527,255
122,0.196,255,0,255,255,1.961,50.097,24225
123,0.097,255,0,255,255,1.109,24.785,11985
124,0.039,255,0,255,255,0.723,10.019,4845
125,0.012,255,0,255,255,0.477,3.164,1530
126,0.012,255,0,255,255,0.386,3.164,1530
127,0.019,255,0,255,255,0.541,4.746,2295
128,0.023,255,0,255,255,0.605,5.801,2805
129,0.002,255,0,255,255,0.129,0.527,255
130,0.017,255,0,255,255,0.503,4.219,2040
131,0.010,255,0,255,255,0.477,2.637,1275
132,0.066,255,0,255,255,1.045,16.875,8160
133,0.300,255,0,255,255,2.431,76.464,36975
134,0.031,255,0,255,255,0.632,7.910,3825
135,0.041,255,0,255,255,0.798,10.547,5100
136,0.008,255,0,255,255,0.257,2.109,1020
137,0.023,255,0,255,255,0.734,5.801,2805
138,0.112,255,0,255,255,1.382,28.476,13770
139,0.037,255,0,255,255,0.670,9.492,4590
140,0.012,255,0,255,255,0.439,3.164,1530
141,0.017,255,0,255,255,0.568,4.219,2040
142,0.118,255,0,255,255,1.302,30.058,14535
143,0.112,255,0,255,255,1.238,28.476,13770
144,0.012,255,0,255,255,0.439,3.164,1530
145,0.194,255,0,255,255,1.885,49.570,23970
146,0.002,255,0,255,255,0.129,0.527,255
147,0.010,255,0,255,255,0.386,2.637,1275
148,0.039,255,0,255,255,0.696,10.019,4845
149,0.066,255,0,255,255,0.916,16.875,8160
150,0.017,255,0,255,255,0.541,4.219,2040
151,0.012,255,0,255,255,0.477,3.164,1530
152,0.014,255,0,255,255,0.413,3.691,1785
153,0.029,255,0,255,255,0.568,7.383,3570
154,0.041,255,0,255,255,0.696,10.547,5100
155,0.021,255,0,255,255,0.541,5.273,2550
156,0.037,255,0,255,255,0.696,9.492,4590
157,0.014,255,0,255,255,0.386,3.691,1785
158,0.062,255,0,255,255,0.889,15.820,7650
159,0.021,255,0,255,255,0.632,5.273,2550
160,0.010,255,0,255,255,0.605,2.637,1275
161,0.039,255,0,255,255,0.734,10.019,4845
162,0.056,255,0,255,255,0.889,14.238,6885
163,0.087,255,0,255,255,1.071,22.148,10710
164,0.031,255,0,255,255,0.594,7.910,3825
165,0.068,255,0,255,255,1.056,17.402,8415
166,0.023,255,0,255,255,0.568,5.801,2805
167,0.017,255,0,255,255,0.514,4.219,2040
168,0.004,255,0,255,255,0.193,1.055,510
169,0.033,255,0,255,255,0.632,8.437,4080
170,0.194,255,0,255,255,1.601,49.570,23970
171,0.010,255,0,255,255,0.514,2.637,1275
172,0.041,255,0,255,255,0.734,10.547,5100
173,0.012,255,0,255,255,0.514,3.164,1530
174,0.002,255,0,255,255,0.129,0.527,255
175,0.012,255,0,255,255,0.503,3.164,1530
176,0.023,255,0,255,255,0.632,5.801,2805
177,0.025,255,0,255,255,0.579,6.328,3060
178,0.002,255,0,255,255,0.129,0.527,255
179,0.014,255,0,255,255,0.386,3.691,1785
180,0.232,255,0,255,255,2.014,59.062,28560
181,0.139,255,0,255,255,1.510,35.332,17085
182,0.108,255,0,255,255,1.264,27.421,13260
183,0.029,255,0,255,255,0.568,7.383,3570
184,0.041,255,0,255,255,0.734,10.547,5100
185,0.002,255,0,255,255,0.129,0.527,255
186,0.056,255,0,255,255,0.878,14.238,6885
187,0.002,255,0,255,255,0.129,0.527,255
188,0.012,255,0,255,255,0.450,3.164,1530
189,0.056,255,0,255,255,0.852,14.238,6885
190,0.199,255,0,255,255,1.639,50.624,24480
191,0.033,255,0,255,255,0.632,8.437,4080
192,0.048,255,0,255,255,0.954,12.129,5865
193,0.029,255,0,255,255,0.568,7.383,3570
194,0.010,255,0,255,255,0.322,2.637,1275
195,0.062,255,0,255,255,1.430,15.820,7650
196,0.323,255,0,255,255,2.373,82.264,39780
197,0.002,255,0,255,255,0.129,0.527,255
198,0.002,255,0,255,255,0.129,0.527,255
199,0.004,255,0,255,255,0.257,1.055,510
200,0.004,255,0,255,255,0.193,1.055,510
201,0.021,255,0,255,255,0.503,5.273,2550
202,0.068,255,0,255,255,0.916,17.402,8415
203,0.205,255,0,255,255,1.757,52.206,25245
204,0.019,255,0,255,255,0.798,4.746,2295
205,0.023,255,0,255,255,0.605,5.801,2805
206,0.033,255,0,255,255,0.621,8.437,4080
207,0.074,255,0,255,255,0.969,18.984,9180
208,0.025,255,0,255,255,0.514,6.328,3060
209,0.012,255,0,255,255,0.477,3.164,1530
