 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.089,255,0,255,255,1.136,22.675,10965
2,0.031,255,0,255,255,0.605,7.910,3825
3,0.041,255,0,255,255,0.878,10.547,5100
4,0.031,255,0,255,255,0.632,7.910,3825
5,0.014,255,0,255,255,0.413,3.691,1785
6,0.360,255,0,255,255,2.491,91.757,44370
7,0.025,255,0,255,255,0.643,6.328,3060
8,0.002,255,0,255,255,0.129,0.527,255
9,0.339,255,0,255,255,2.604,86.483,41820
10,0.186,255,0,255,255,1.730,47.460,22950
11,0.219,255,0,255,255,2.169,55.898,27030
12,0.002,255,0,255,255,0.129,0.527,255
13,0.014,255,0,255,255,0.734,3.691,1785
14,0.201,255,0,255,255,1.870,51.152,24735
15,0.027,255,0,255,255,0.632,6.855,3315
16,0.010,255,0,255,255,0.322,2.637,1275
17,0.283,255,0,255,255,2.865,72.245,34935
18,0.027,255,0,255,255,0.670,6.855,3315
19,0.019,255,0,255,255,0.670,4.746,2295
20,0.575,255,0,255,255,4.178,146.600,70890
21,0.002,255,0,255,255,0.129,0.527,255
22,0.068,255,0,255,255,1.136,17.402,8415
23,0.023,255,0,255,255,0.541,5.801,2805
24,0.494,255,0,255,255,2.748,126.033,60945
25,0.002,255,0,255,255,0.129,0.527,255
26,0.002,255,0,255,255,0.129,0.527,255
27,0.004,255,0,255,255,0.193,1.055,510
28,0.010,255,0,255,255,0.514,2.637,1275
29,0.002,255,0,255,255,0.129,0.527,255
30,0.178,255,0,255,255,1.612,45.351,21930
31,0.004,255,0,255,255,0.193,1.055,510
32,0.070,255,0,255,255,1.275,17.929,8670
33,0.006,255,0,255,255,0.257,1.582,765
34,0.002,255,0,255,255,0.129,0.527,255
35,0.002,255,0,255,255,0.129,0.527,255
36,0.002,255,0,255,255,0.129,0.527,255
37,0.023,255,0,255,255,0.605,5.801,2805
38,0.300,255,0,255,255,2.892,76.464,36975
39,0.002,255,0,255,255,0.129,0.527,255
40,0.054,255,0,255,255,0.863,13.711,6630
41,0.105,255,0,255,255,1.238,26.894,13005
42,0.077,255,0,255,255,1.056,19.511,9435
43,0.017,255,0,255,255,0.541,4.219,2040
44,0.006,255,0,255,255,0.257,1.582,765
45,0.108,255,0,255,255,1.302,27.421,13260
46,0.002,255,0,255,255,0.129,0.527,255
47,0.017,255,0,255,255,0.643,4.219,2040
48,0.002,255,0,255,255,0.129,0.527,255
49,0.002,255,0,255,255,0.129,0.527,255
50,0.004,255,0,255,255,0.193,1.055,510
51,0.006,255,0,255,255,0.257,1.582,765
52,0.014,255,0,255,255,0.477,3.691,1785
53,0.002,255,0,255,255,0.129,0.527,255
54,0.091,255,0,255,255,1.071,23.203,11220
55,0.240,255,0,255,255,2.180,61.171,29580
56,0.043,255,0,255,255,0.927,11.074,5355
57,0.008,255,0,255,255,0.386,2.109,1020
58,0.017,255,0,255,255,0.450,4.219,2040
59,0.056,255,0,255,255,0.916,14.238,6885
60,0.165,255,0,255,255,1.794,42.187,20400
61,0.275,255,0,255,255,2.052,70.136,33915
62,0.006,255,0,255,255,0.257,1.582,765
63,0.002,255,0,255,255,0.129,0.527,255
64,0.155,255,0,255,255,1.650,39.550,19125
65,0.002,255,0,255,255,0.129,0.527,255
66,0.002,255,0,255,255,0.129,0.527,255
67,0.058,255,0,255,255,0.889,14.765,7140
68,0.029,255,0,255,255,0.696,7.383,3570
69,0.002,255,0,255,255,0.129,0.527,255
70,0.029,255,0,255,255,0.761,7.383,3570
71,0.017,255,0,255,255,0.568,4.219,2040
72,0.029,255,0,255,255,0.568,7.383,3570
73,0.134,255,0,255,255,1.291,34.277,16575
74,0.002,255,0,255,255,0.129,0.527,255
75,0.021,255,0,255,255,0.514,5.273,2550
76,0.002,255,0,255,255,0.129,0.527,255
77,0.087,255,0,255,255,1.805,22.148,10710
78,0.170,255,0,255,255,1.757,43.242,20910
79,0.002,255,0,255,255,0.129,0.527,255
80,0.180,255,0,255,255,1.639,45.878,22185
81,0.008,255,0,255,255,0.322,2.109,1020
82,0.465,255,0,255,255,3.637,118.651,57375
83,0.017,255,0,255,255,0.477,4.219,2040
84,0.058,255,0,255,255,0.980,14.765,7140
85,0.019,255,0,255,255,0.568,4.746,2295
86,0.004,255,0,255,255,0.193,1.055,510
87,0.002,255,0,255,255,0.129,0.527,255
88,0.006,255,0,255,255,0.257,1.582,765
89,0.023,255,0,255,255,0.643,5.801,2805
90,0.023,255,0,255,255,0.579,5.801,2805
91,0.544,255,0,255,255,3.546,138.689,67065
92,0.014,255,0,255,255,0.477,3.691,1785
93,0.225,255,0,255,255,1.805,57.480,27795
94,0.041,255,0,255,255,0.900,10.547,5100
95,0.004,255,0,255,255,0.220,1.055,510
96,0.174,255,0,255,255,1.934,44.296,21420
97,0.252,255,0,255,255,2.153,64.335,31110
98,0.126,255,0,255,255,1.457,32.168,15555
99,0.008,255,0,255,255,0.322,2.109,1020
100,0.008,255,0,255,255,0.348,2.109,1020
101,0.029,255,0,255,255,0.605,7.383,3570
102,0.004,255,0,255,255,0.193,1.055,510
103,0.378,255,0,255,255,2.335,96.503,46665
104,0.174,255,0,255,255,1.612,44.296,21420
105,0.010,255,0,255,255,0.386,2.637,1275
106,0.114,255,0,255,255,1.264,29.004,14025
107,0.019,255,0,255,255,0.541,4.746,2295
108,0.004,255,0,255,255,0.220,1.055,510
109,0.273,255,0,255,255,2.684,69.608,33660
110,0.037,255,0,255,255,0.670,9.492,4590
111,0.004,255,0,255,255,0.193,1.055,510
112,0.002,255,0,255,255,0.129,0.527,255
113,0.035,255,0,255,255,0.927,8.965,4335
114,0.139,255,0,255,255,1.623,35.332,17085
115,0.017,255,0,255,255,0.413,4.219,2040
116,0.043,255,0,255,255,0.734,11.074,5355
117,0.188,255,0,255,255,1.950,47.988,23205
118,0.039,255,0,255,255,0.991,10.019,4845
119,0.002,255,0,255,255,0.129,0.527,255
120,0.008,255,0,255,255,0.322,2.109,1020
121,0.012,255,0,255,255,0.450,3.164,1530
122,0.209,255,0,255,255,2.786,53.261,25755
123,0.002,255,0,255,255,0.129,0.527,255
124,0.012,255,0,255,255,0.386,3.164,1530
125,0.010,255,0,255,255,0.348,2.637,1275
126,0.482,255,0,255,255,3.407,122.869,59415
127,0.010,255,0,255,255,0.348,2.637,1275
128,0.565,255,0,255,255,3.005,143.963,69615
129,0.002,255,0,255,255,0.129,0.527,255
130,0.008,255,0,255,255,0.439,2.109,1020
131,0.002,255,0,255,255,0.129,0.527,255
132,0.029,255,0,255,255,0.670,7.383,3570
133,0.002,255,0,255,255,0.129,0.527,255
134,0.068,255,0,255,255,1.264,17.402,8415
135,0.002,255,0,255,255,0.129,0.527,255
136,0.027,255,0,255,255,0.632,6.855,3315
137,0.004,255,0,255,255,0.220,1.055,510
138,0.097,255,0,255,255,1.302,24.785,11985
139,0.058,255,0,255,255,1.018,14.765,7140
140,0.021,255,0,255,255,0.761,5.273,2550
141,0.230,255,0,255,255,2.105,58.534,28305
142,0.002,255,0,255,255,0.129,0.527,255
143,0.062,255,0,255,255,1.018,15.820,7650
144,0.039,255,0,255,255,0.863,10.019,4845
145,0.323,255,0,255,255,2.362,82.264,39780
146,0.002,255,0,255,255,0.129,0.527,255
147,0.023,255,0,255,255,0.696,5.801,2805
148,0.161,255,0,255,255,1.794,41.132,19890
149,0.068,255,0,255,255,1.045,17.402,8415
150,0.025,255,0,255,255,0.541,6.328,3060
151,0.302,255,0,255,255,2.131,76.991,37230
152,0.151,255,0,255,255,1.446,38.496,18615
153,0.012,255,0,255,255,0.439,3.164,1530
154,0.014,255,0,255,255,0.477,3.691,1785
155,0.035,255,0,255,255,0.670,8.965,4335
156,0.002,255,0,255,255,0.129,0.527,255
157,0.041,255,0,255,255,0.761,10.547,5100
158,0.019,255,0,255,255,0.514,4.746,2295
159,0.002,255,0,255,255,0.129,0.527,255
160,0.002,255,0,255,255,0.129,0.527,255
161,0.157,255,0,255,255,1.537,40.078,19380
162,0.045,255,0,255,255,0.889,11.601,5610
163,0.012,255,0,255,255,0.413,3.164,1530
164,0.025,255,0,255,255,0.541,6.328,3060
165,0.027,255,0,255,255,0.670,6.855,3315
166,0.021,255,0,255,255,0.734,5.273,2550
167,0.575,255,0,255,255,3.835,146.600,70890
168,0.027,255,0,255,255,0.541,6.855,3315
169,0.128,255,0,255,255,1.328,32.695,15810
170,0.161,255,0,255,255,1.639,41.132,19890
171,0.184,255,0,255,255,1.617,46.933,22695
172,0.027,255,0,255,255,0.605,6.855,3315
173,0.335,255,0,255,255,2.260,85.429,41310
174,0.074,255,0,255,255,1.430,18.984,9180
175,0.041,255,0,255,255,0.761,10.547,5100
176,0.081,255,0,255,255,1.007,20.566,9945
177,0.027,255,0,255,255,0.605,6.855,3315
178,0.060,255,0,255,255,1.313,15.293,7395
179,0.010,255,0,255,255,0.386,2.637,1275
180,0.002,255,0,255,255,0.129,0.527,255
181,0.014,255,0,255,255,0.450,3.691,1785
182,0.732,255,0,255,255,3.739,186.677,90270
183,0.072,255,0,255,255,1.045,18.457,8925
184,0.021,255,0,255,255,0.514,5.273,2550
185,0.043,255,0,255,255,0.798,11.074,5355
186,0.503,255,0,255,255,2.941,128.143,61965
187,0.149,255,0,255,255,1.601,37.968,18360
188,0.031,255,0,255,255,0.734,7.910,3825
189,0.029,255,0,255,255,0.605,7.383,3570
190,0.110,255,0,255,255,1.200,27.949,13515
191,0.517,255,0,255,255,2.941,131.834,63750
192,0.023,255,0,255,255,0.503,5.801,2805
193,0.029,255,0,255,255,0.605,7.383,3570
194,0.236,255,0,255,255,2.089,60.116,29070
195,0.027,255,0,255,255,0.568,6.855,3315
196,0.019,255,0,255,255,0.503,4.746,2295
197,0.014,255,0,255,255,0.514,3.691,1785
198,0.002,255,0,255,255,0.129,0.527,255
199,0.290,255,0,255,255,2.577,73.827,35700
200,0.012,255,0,255,255,0.386,3.164,1530
201,0.002,255,0,255,255,0.129,0.527,255
202,0.012,255,0,255,255,0.413,3.164,1530
203,0.118,255,0,255,255,1.302,30.058,14535
204,0.424,255,0,255,255,2.994,108.104,52275
205,0.112,255,0,255,255,1.779,28.476,13770
206,0.006,255,0,255,255,0.284,1.582,765
207,0.002,255,0,255,255,0.129,0.527,255
208,0.010,255,0,255,255,0.386,2.637,1275
209,0.139,255,0,255,255,1.393,35.332,17085
210,0.025,255,0,255,255,0.605,6.328,3060
211,0.006,255,0,255,255,0.284,1.582,765
212,0.014,255,0,255,255,0.477,3.691,1785
213,0.035,255,0,255,255,0.632,8.965,4335
214,0.031,255,0,255,255,0.734,7.910,3825
215,0.050,255,0,255,255,0.787,12.656,6120
216,0.064,255,0,255,255,0.991,16.347,7905
217,0.263,255,0,255,255,2.941,66.972,32385
218,0.041,255,0,255,255,0.798,10.547,5100
219,0.025,255,0,255,255,0.605,6.328,3060
220,0.091,255,0,255,255,1.082,23.203,11220
221,0.021,255,0,255,255,0.541,5.273,2550
222,0.064,255,0,255,255,0.927,16.347,7905
223,0.079,255,0,255,255,1.082,20.039,9690
224,0.002,255,0,255,255,0.129,0.527,255
225,0.014,255,0,255,255,0.477,3.691,1785
226,0.310,255,0,255,255,2.191,79.100,38250
227,0.014,255,0,255,255,0.514,3.691,1785
228,0.010,255,0,255,255,0.348,2.637,1275
229,0.012,255,0,255,255,0.477,3.164,1530
230,0.021,255,0,255,255,0.605,5.273,2550
231,0.039,255,0,255,255,0.696,10.019,4845
232,0.012,255,0,255,255,0.450,3.164,1530
233,0.019,255,0,255,255,0.450,4.746,2295
234,0.050,255,0,255,255,0.772,12.656,6120
235,0.002,255,0,255,255,0.129,0.527,255
236,0.006,255,0,255,255,0.311,1.582,765
237,0.002,255,0,255,255,0.129,0.527,255
238,0.116,255,0,255,255,1.328,29.531,14280
239,0.012,255,0,255,255,0.477,3.164,1530
240,0.391,255,0,255,255,3.058,99.667,48195
241,0.184,255,0,255,255,1.677,46.933,22695
242,0.019,255,0,255,255,0.477,4.746,2295
243,0.407,255,0,255,255,2.566,103.885,50235
244,0.048,255,0,255,255,0.825,12.129,5865
245,0.010,255,0,255,255,0.413,2.637,1275
246,0.002,255,0,255,255,0.129,0.527,255
247,0.017,255,0,255,255,0.477,4.219,2040
248,0.006,255,0,255,255,0.284,1.582,765
249,0.025,255,0,255,255,0.514,6.328,3060
250,0.263,255,0,255,255,2.169,66.972,32385
251,0.178,255,0,255,255,1.703,45.351,21930
252,0.025,255,0,255,255,0.568,6.328,3060
253,0.025,255,0,255,255,0.605,6.328,3060
254,0.339,255,0,255,255,2.373,86.483,41820
255,0.021,255,0,255,255,0.541,5.273,2550
256,0.043,255,0,255,255,0.723,11.074,5355
257,0.014,255,0,255,255,0.477,3.691,1785
258,0.017,255,0,255,255,0.439,4.219,2040
259,0.060,255,0,255,255,0.863,15.293,7395
260,0.027,255,0,255,255,0.568,6.855,3315
261,0.014,255,0,255,255,0.413,3.691,1785
262,0.002,255,0,255,255,0.129,0.527,255
263,0.002,255,0,255,255,0.129,0.527,255
264,0.019,255,0,255,255,0.605,4.746,2295
265,0.004,255,0,255,255,0.193,1.055,510
266,0.004,255,0,255,255,0.257,1.055,510
267,0.091,255,0,255,255,1.200,23.203,11220
268,0.122,255,0,255,255,1.393,31.113,15045
269,0.021,255,0,255,255,0.605,5.273,2550
270,0.002,255,0,255,255,0.129,0.527,255
271,0.221,255,0,255,255,2.668,56.425,27285
272,0.025,255,0,255,255,0.541,6.328,3060
273,0.025,255,0,255,255,0.541,6.328,3060
274,0.023,255,0,255,255,0.541,5.801,2805
275,0.021,255,0,255,255,0.605,5.273,2550
276,0.019,255,0,255,255,0.477,4.746,2295
277,0.153,255,0,255,255,1.559,39.023,18870
278,0.269,255,0,255,255,2.604,68.554,33150
279,0.240,255,0,255,255,2.036,61.171,29580
280,0.002,255,0,255,255,0.129,0.527,255
281,0.428,255,0,255,255,2.979,109.159,52785
282,0.105,255,0,255,255,1.173,26.894,13005
283,0.002,255,0,255,255,0.129,0.527,255
284,0.230,255,0,255,255,1.950,58.534,28305
285,0.031,255,0,255,255,0.734,7.910,3825
286,0.130,255,0,255,255,1.328,33.222,16065
