 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.050,255,0,255,255,0.787,12.656,6120
2,0.105,255,0,255,255,1.173,26.894,13005
3,0.054,255,0,255,255,1.018,13.711,6630
4,0.010,255,0,255,255,0.450,2.637,1275
5,0.157,255,0,255,255,1.768,40.078,19380
6,0.004,255,0,255,255,0.257,1.055,510
7,0.114,255,0,255,255,1.291,29.004,14025
8,0.085,255,0,255,255,1.382,21.621,10455
9,0.002,255,0,255,255,0.129,0.527,255
10,0.108,255,0,255,255,1.623,27.421,13260
11,0.085,255,0,255,255,1.120,21.621,10455
12,0.118,255,0,255,255,1.382,30.058,14535
13,0.014,255,0,255,255,0.413,3.691,1785
14,0.161,255,0,255,255,1.586,41.132,19890
15,0.050,255,0,255,255,0.916,12.656,6120
16,0.023,255,0,255,255,0.605,5.801,2805
17,0.099,255,0,255,255,1.264,25.312,12240
18,0.230,255,0,255,255,2.218,58.534,28305
19,0.033,255,0,255,255,0.670,8.437,4080
20,0.033,255,0,255,255,0.707,8.437,4080
21,0.002,255,0,255,255,0.129,0.527,255
22,0.010,255,0,255,255,0.413,2.637,1275
23,0.012,255,0,255,255,0.477,3.164,1530
24,0.132,255,0,255,255,1.752,33.750,16320
25,0.306,255,0,255,255,3.085,78.046,37740
26,0.039,255,0,255,255,0.954,10.019,4845
27,0.174,255,0,255,255,1.639,44.296,21420
28,0.004,255,0,255,255,0.220,1.055,510
29,0.037,255,0,255,255,0.696,9.492,4590
30,0.004,255,0,255,255,0.220,1.055,510
31,0.159,255,0,255,255,1.730,40.605,19635
32,0.004,255,0,255,255,0.220,1.055,510
33,0.033,255,0,255,255,0.643,8.437,4080
34,0.002,255,0,255,255,0.129,0.527,255
35,0.002,255,0,255,255,0.129,0.527,255
36,0.085,255,0,255,255,1.120,21.621,10455
37,0.002,255,0,255,255,0.129,0.527,255
38,0.118,255,0,255,255,1.430,30.058,14535
39,0.108,255,0,255,255,1.302,27.421,13260
40,0.056,255,0,255,255,0.916,14.238,6885
41,0.105,255,0,255,255,1.173,26.894,13005
42,0.002,255,0,255,255,0.129,0.527,255
43,0.339,255,0,255,255,2.630,86.483,41820
44,0.085,255,0,255,255,1.559,21.621,10455
45,0.116,255,0,255,255,1.537,29.531,14280
46,0.118,255,0,255,255,1.688,30.058,14535
47,0.035,255,0,255,255,0.670,8.965,4335
48,0.027,255,0,255,255,0.605,6.855,3315
49,0.087,255,0,255,255,1.302,22.148,10710
50,0.095,255,0,255,255,1.457,24.257,11730
51,0.002,255,0,255,255,0.129,0.527,255
52,0.091,255,0,255,255,1.162,23.203,11220
53,0.081,255,0,255,255,1.200,20.566,9945
54,0.217,255,0,255,255,1.859,55.370,26775
55,0.056,255,0,255,255,0.889,14.238,6885
56,0.017,255,0,255,255,0.605,4.219,2040
57,0.062,255,0,255,255,1.147,15.820,7650
58,0.004,255,0,255,255,0.257,1.055,510
59,0.002,255,0,255,255,0.129,0.527,255
60,0.118,255,0,255,255,1.291,30.058,14535
61,0.002,255,0,255,255,0.129,0.527,255
62,0.180,255,0,255,255,1.650,45.878,22185
63,0.002,255,0,255,255,0.129,0.527,255
64,0.012,255,0,255,255,0.450,3.164,1530
65,0.031,255,0,255,255,0.696,7.910,3825
66,0.099,255,0,255,255,1.226,25.312,12240
67,0.168,255,0,255,255,1.741,42.714,20655
68,0.060,255,0,255,255,1.082,15.293,7395
69,0.079,255,0,255,255,1.071,20.039,9690
70,0.025,255,0,255,255,0.632,6.328,3060
71,0.174,255,0,255,255,1.639,44.296,21420
72,0.186,255,0,255,255,1.586,47.460,22950
73,0.012,255,0,255,255,0.514,3.164,1530
74,0.008,255,0,255,255,0.322,2.109,1020
75,0.085,255,0,255,255,1.136,21.621,10455
76,0.006,255,0,255,255,0.257,1.582,765
77,0.060,255,0,255,255,1.056,15.293,7395
78,0.190,255,0,255,255,1.628,48.515,23460
79,0.201,255,0,255,255,1.881,51.152,24735
80,0.279,255,0,255,255,2.309,71.190,34425
81,0.190,255,0,255,255,2.078,48.515,23460
82,0.002,255,0,255,255,0.129,0.527,255
83,0.004,255,0,255,255,0.193,1.055,510
84,0.010,255,0,255,255,0.450,2.637,1275
85,0.124,255,0,255,255,1.537,31.640,15300
86,0.074,255,0,255,255,0.980,18.984,9180
87,0.085,255,0,255,255,1.147,21.621,10455
88,0.060,255,0,255,255,0.889,15.293,7395
89,0.023,255,0,255,255,0.514,5.801,2805
90,0.056,255,0,255,255,0.943,14.238,6885
91,0.002,255,0,255,255,0.129,0.527,255
92,0.079,255,0,255,255,1.071,20.039,9690
93,0.281,255,0,255,255,2.169,71.718,34680
94,0.168,255,0,255,255,1.623,42.714,20655
95,0.023,255,0,255,255,0.514,5.801,2805
96,0.130,255,0,255,255,1.317,33.222,16065
97,0.141,255,0,255,255,1.473,35.859,17340
98,0.126,255,0,255,255,1.302,32.168,15555
99,0.161,255,0,255,255,1.612,41.132,19890
100,0.207,255,0,255,255,1.779,52.734,25500
101,0.176,255,0,255,255,1.612,44.824,21675
102,0.244,255,0,255,255,1.987,62.226,30090
103,0.054,255,0,255,255,0.916,13.711,6630
104,0.004,255,0,255,255,0.220,1.055,510
105,0.186,255,0,255,255,1.741,47.460,22950
106,0.006,255,0,255,255,0.257,1.582,765
107,0.039,255,0,255,255,0.734,10.019,4845
108,0.074,255,0,255,255,1.109,18.984,9180
109,0.360,255,0,255,255,2.812,91.757,44370
110,0.087,255,0,255,255,1.200,22.148,10710
111,0.045,255,0,255,255,0.798,11.601,5610
112,0.058,255,0,255,255,0.852,14.765,7140
113,0.116,255,0,255,255,1.393,29.531,14280
114,0.170,255,0,255,255,1.564,43.242,20910
115,0.174,255,0,255,255,1.794,44.296,21420
116,0.037,255,0,255,255,0.723,9.492,4590
117,0.079,255,0,255,255,1.007,20.039,9690
118,0.120,255,0,255,255,1.275,30.586,14790
119,0.283,255,0,255,255,2.207,72.245,34935
120,0.066,255,0,255,255,0.980,16.875,8160
121,0.039,255,0,255,255,0.761,10.019,4845
122,0.060,255,0,255,255,0.916,15.293,7395
123,0.095,255,0,255,255,1.211,24.257,11730
124,0.341,255,0,255,255,2.249,87.011,42075
125,0.023,255,0,255,255,0.541,5.801,2805
126,0.141,255,0,255,255,1.484,35.859,17340
127,0.120,255,0,255,255,1.291,30.586,14790
128,0.085,255,0,255,255,1.109,21.621,10455
129,0.188,255,0,255,255,1.703,47.988,23205
130,0.023,255,0,255,255,0.541,5.801,2805
131,0.192,255,0,255,255,1.816,49.042,23715
132,0.110,255,0,255,255,1.264,27.949,13515
133,0.145,255,0,255,255,1.446,36.914,17850
134,0.037,255,0,255,255,0.825,9.492,4590
135,0.023,255,0,255,255,0.605,5.801,2805
136,0.153,255,0,255,255,1.457,39.023,18870
137,0.170,255,0,255,255,1.832,43.242,20910
138,0.099,255,0,255,255,1.200,25.312,12240
139,0.103,255,0,255,255,1.200,26.367,12750
140,0.035,255,0,255,255,0.670,8.965,4335
141,0.008,255,0,255,255,0.348,2.109,1020
142,0.114,255,0,255,255,1.291,29.004,14025
143,0.153,255,0,255,255,1.586,39.023,18870
144,0.074,255,0,255,255,1.147,18.984,9180
145,0.157,255,0,255,255,1.457,40.078,19380
146,0.002,255,0,255,255,0.129,0.527,255
147,0.010,255,0,255,255,0.348,2.637,1275
148,0.110,255,0,255,255,1.328,27.949,13515
149,0.170,255,0,255,255,1.677,43.242,20910
150,0.014,255,0,255,255,0.477,3.691,1785
151,0.058,255,0,255,255,0.991,14.765,7140
152,0.153,255,0,255,255,1.714,39.023,18870
153,0.108,255,0,255,255,1.264,27.421,13260
154,0.271,255,0,255,255,2.169,69.081,33405
155,0.019,255,0,255,255,0.541,4.746,2295
156,0.039,255,0,255,255,0.723,10.019,4845
157,0.151,255,0,255,255,2.222,38.496,18615
158,0.244,255,0,255,255,1.912,62.226,30090
159,0.192,255,0,255,255,1.628,49.042,23715
160,0.139,255,0,255,255,1.457,35.332,17085
161,0.168,255,0,255,255,1.779,42.714,20655
162,0.006,255,0,255,255,0.284,1.582,765
163,0.039,255,0,255,255,0.787,10.019,4845
164,0.004,255,0,255,255,0.193,1.055,510
165,0.037,255,0,255,255,0.696,9.492,4590
166,0.033,255,0,255,255,0.670,8.437,4080
167,0.010,255,0,255,255,0.477,2.637,1275
168,0.250,255,0,255,255,1.912,63.808,30855
169,0.085,255,0,255,255,1.264,21.621,10455
170,0.134,255,0,255,255,1.328,34.277,16575
171,0.002,255,0,255,255,0.129,0.527,255
172,0.035,255,0,255,255,0.696,8.965,4335
173,0.097,255,0,255,255,1.211,24.785,11985
174,0.054,255,0,255,255,0.852,13.711,6630
175,0.118,255,0,255,255,1.291,30.058,14535
176,0.190,255,0,255,255,2.298,48.515,23460
177,0.192,255,0,255,255,1.768,49.042,23715
178,0.010,255,0,255,255,0.348,2.637,1275
179,0.014,255,0,255,255,0.439,3.691,1785
180,0.157,255,0,255,255,1.575,40.078,19380
181,0.025,255,0,255,255,0.605,6.328,3060
182,0.130,255,0,255,255,1.548,33.222,16065
183,0.025,255,0,255,255,0.605,6.328,3060
184,0.070,255,0,255,255,1.056,17.929,8670
185,0.095,255,0,255,255,1.151,24.257,11730
186,0.058,255,0,255,255,1.147,14.765,7140
187,0.062,255,0,255,255,1.056,15.820,7650
188,0.008,255,0,255,255,0.257,2.109,1020
189,0.101,255,0,255,255,1.291,25.839,12495
190,0.203,255,0,255,255,1.805,51.679,24990
191,0.192,255,0,255,255,1.783,49.042,23715
192,0.077,255,0,255,255,1.173,19.511,9435
193,0.025,255,0,255,255,0.568,6.328,3060
194,0.062,255,0,255,255,0.889,15.820,7650
195,0.050,255,0,255,255,0.825,12.656,6120
196,0.021,255,0,255,255,0.605,5.273,2550
197,0.118,255,0,255,255,1.382,30.058,14535
198,0.192,255,0,255,255,1.639,49.042,23715
199,0.180,255,0,255,255,1.666,45.878,22185
200,0.066,255,0,255,255,1.045,16.875,8160
201,0.002,255,0,255,255,0.129,0.527,255
202,0.081,255,0,255,255,1.045,20.566,9945
203,0.012,255,0,255,255,0.413,3.164,1530
204,0.027,255,0,255,255,0.670,6.855,3315
205,0.037,255,0,255,255,0.670,9.492,4590
206,0.045,255,0,255,255,0.852,11.601,5610
207,0.168,255,0,255,255,1.752,42.714,20655
208,0.155,255,0,255,255,1.510,39.550,19125
209,0.002,255,0,255,255,0.129,0.527,255
210,0.114,255,0,255,255,1.317,29.004,14025
211,0.033,255,0,255,255,0.659,8.437,4080
212,0.118,255,0,255,255,1.382,30.058,14535
213,0.060,255,0,255,255,0.852,15.293,7395
214,0.029,255,0,255,255,0.632,7.383,3570
215,0.056,255,0,255,255,0.852,14.238,6885
216,0.130,255,0,255,255,1.559,33.222,16065
217,0.168,255,0,255,255,1.575,42.714,20655
218,0.060,255,0,255,255,0.943,15.293,7395
219,0.105,255,0,255,255,1.677,26.894,13005
220,0.068,255,0,255,255,0.943,17.402,8415
221,0.139,255,0,255,255,1.382,35.332,17085
222,0.004,255,0,255,255,0.257,1.055,510
223,0.196,255,0,255,255,1.772,50.097,24225
224,0.110,255,0,255,255,1.510,27.949,13515
225,0.074,255,0,255,255,1.071,18.984,9180
226,0.035,255,0,255,255,0.696,8.965,4335
227,0.300,255,0,255,255,2.624,76.464,36975
228,0.060,255,0,255,255,0.980,15.293,7395
229,0.070,255,0,255,255,1.045,17.929,8670
230,0.072,255,0,255,255,1.007,18.457,8925
231,0.155,255,0,255,255,1.537,39.550,19125
232,0.120,255,0,255,255,1.366,30.586,14790
233,0.043,255,0,255,255,0.889,11.074,5355
234,0.041,255,0,255,255,0.761,10.547,5100
235,0.043,255,0,255,255,0.723,11.074,5355
236,0.116,255,0,255,255,1.226,29.531,14280
237,0.060,255,0,255,255,0.889,15.293,7395
238,0.128,255,0,255,255,1.393,32.695,15810
239,0.132,255,0,255,255,1.548,33.750,16320
240,0.269,255,0,255,255,2.207,68.554,33150
241,0.002,255,0,255,255,0.129,0.527,255
242,0.012,255,0,255,255,0.477,3.164,1530
243,0.134,255,0,255,255,1.559,34.277,16575
244,0.176,255,0,255,255,1.843,44.824,21675
245,0.095,255,0,255,255,1.136,24.257,11730
246,0.116,255,0,255,255,1.419,29.531,14280
247,0.099,255,0,255,255,1.393,25.312,12240
248,0.223,255,0,255,255,1.961,56.952,27540
249,0.095,255,0,255,255,1.173,24.257,11730
250,0.017,255,0,255,255,0.477,4.219,2040
251,0.002,255,0,255,255,0.129,0.527,255
252,0.203,255,0,255,255,1.923,51.679,24990
253,0.091,255,0,255,255,1.650,23.203,11220
254,0.014,255,0,255,255,0.413,3.691,1785
255,0.064,255,0,255,255,0.852,16.347,7905
256,0.207,255,0,255,255,1.961,52.734,25500
257,0.064,255,0,255,255,0.980,16.347,7905
258,0.168,255,0,255,255,1.537,42.714,20655
259,0.035,255,0,255,255,0.734,8.965,4335
260,0.072,255,0,255,255,1.082,18.457,8925
261,0.155,255,0,255,255,1.779,39.550,19125
262,0.139,255,0,255,255,1.661,35.332,17085
263,0.079,255,0,255,255,1.082,20.039,9690
264,0.023,255,0,255,255,0.670,5.801,2805
265,0.083,255,0,255,255,1.147,21.093,10200
266,0.447,255,0,255,255,3.289,113.905,55080
267,0.161,255,0,255,255,1.650,41.132,19890
268,0.093,255,0,255,255,1.302,23.730,11475
269,0.157,255,0,255,255,1.677,40.078,19380
270,0.163,255,0,255,255,1.650,41.660,20145
271,0.039,255,0,255,255,0.787,10.019,4845
272,0.147,255,0,255,255,1.843,37.441,18105
273,0.168,255,0,255,255,1.521,42.714,20655
274,0.180,255,0,255,255,1.692,45.878,22185
275,0.151,255,0,255,255,1.661,38.496,18615
276,0.209,255,0,255,255,1.870,53.261,25755
277,0.048,255,0,255,255,0.927,12.129,5865
278,0.008,255,0,255,255,0.257,2.109,1020
279,0.002,255,0,255,255,0.129,0.527,255
280,0.062,255,0,255,255,0.916,15.820,7650
281,0.062,255,0,255,255,1.018,15.820,7650
282,0.097,255,0,255,255,1.125,24.785,11985
283,0.019,255,0,255,255,0.514,4.746,2295
284,0.002,255,0,255,255,0.129,0.527,255
285,0.081,255,0,255,255,1.264,20.566,9945
286,0.002,255,0,255,255,0.129,0.527,255
287,0.072,255,0,255,255,0.916,18.457,8925
288,0.089,255,0,255,255,1.586,22.675,10965
