 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.004,255,0,255,255,0.220,1.055,510
2,0.002,255,0,255,255,0.129,0.527,255
3,0.002,255,0,255,255,0.129,0.527,255
4,0.130,255,0,255,255,1.881,33.222,16065
5,0.002,255,0,255,255,0.129,0.527,255
6,0.052,255,0,255,255,1.045,13.183,6375
7,0.085,255,0,255,255,1.275,21.621,10455
8,0.027,255,0,255,255,0.605,6.855,3315
9,0.021,255,0,255,255,0.643,5.273,2550
10,0.095,255,0,255,255,1.317,24.257,11730
11,0.002,255,0,255,255,0.129,0.527,255
12,0.010,255,0,255,255,0.348,2.637,1275
13,0.058,255,0,255,255,0.927,14.765,7140
14,0.099,255,0,255,255,1.457,25.312,12240
15,0.108,255,0,255,255,1.934,27.421,13260
16,0.112,255,0,255,255,1.419,28.476,13770
17,0.002,255,0,255,255,0.129,0.527,255
18,0.002,255,0,255,255,0.129,0.527,255
19,0.157,255,0,255,255,1.972,40.078,19380
20,0.004,255,0,255,255,0.220,1.055,510
21,0.004,255,0,255,255,0.220,1.055,510
22,0.151,255,0,255,255,1.752,38.496,18615
23,0.112,255,0,255,255,1.468,28.476,13770
24,0.095,255,0,255,255,1.291,24.257,11730
25,0.004,255,0,255,255,0.193,1.055,510
26,0.029,255,0,255,255,0.761,7.383,3570
27,0.004,255,0,255,255,0.193,1.055,510
28,0.045,255,0,255,255,0.761,11.601,5610
29,0.130,255,0,255,255,1.484,33.222,16065
30,0.021,255,0,255,255,0.541,5.273,2550
31,0.132,255,0,255,255,2.153,33.750,16320
32,0.002,255,0,255,255,0.129,0.527,255
33,0.108,255,0,255,255,1.200,27.421,13260
34,0.008,255,0,255,255,0.348,2.109,1020
35,0.012,255,0,255,255,0.386,3.164,1530
36,0.014,255,0,255,255,0.386,3.691,1785
37,0.039,255,0,255,255,0.798,10.019,4845
38,0.122,255,0,255,255,1.291,31.113,15045
39,0.008,255,0,255,255,0.386,2.109,1020
40,0.002,255,0,255,255,0.129,0.527,255
41,0.134,255,0,255,255,1.548,34.277,16575
42,0.019,255,0,255,255,0.541,4.746,2295
