 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.002,255,0,255,255,0.129,0.527,255
2,0.010,255,0,255,255,0.348,2.637,1275
3,0.068,255,0,255,255,0.991,17.402,8415
4,0.196,255,0,255,255,1.628,50.097,24225
5,0.236,255,0,255,255,2.142,60.116,29070
6,0.002,255,0,255,255,0.129,0.527,255
7,0.019,255,0,255,255,0.477,4.746,2295
8,0.033,255,0,255,255,0.670,8.437,4080
9,0.002,255,0,255,255,0.129,0.527,255
10,0.037,255,0,255,255,0.670,9.492,4590
11,0.052,255,0,255,255,0.852,13.183,6375
12,0.151,255,0,255,255,1.419,38.496,18615
13,0.095,255,0,255,255,1.082,24.257,11730
14,0.041,255,0,255,255,0.696,10.547,5100
15,0.052,255,0,255,255,0.878,13.183,6375
16,0.043,255,0,255,255,0.761,11.074,5355
17,0.006,255,0,255,255,0.257,1.582,765
18,0.081,255,0,255,255,0.996,20.566,9945
19,0.095,255,0,255,255,1.328,24.257,11730
20,0.128,255,0,255,255,1.393,32.695,15810
21,0.027,255,0,255,255,0.659,6.855,3315
22,0.122,255,0,255,255,1.264,31.113,15045
23,0.041,255,0,255,255,0.798,10.547,5100
24,0.002,255,0,255,255,0.129,0.527,255
25,0.033,255,0,255,255,0.723,8.437,4080
26,0.064,255,0,255,255,1.018,16.347,7905
27,0.033,255,0,255,255,0.643,8.437,4080
28,0.070,255,0,255,255,0.916,17.929,8670
29,0.008,255,0,255,255,0.348,2.109,1020
30,0.008,255,0,255,255,0.477,2.109,1020
31,0.041,255,0,255,255,0.723,10.547,5100
32,0.199,255,0,255,255,1.677,50.624,24480
33,0.006,255,0,255,255,0.257,1.582,765
34,0.008,255,0,255,255,0.257,2.109,1020
35,0.056,255,0,255,255,0.852,14.238,6885
36,0.256,255,0,255,255,1.987,65.390,31620
37,0.093,255,0,255,255,1.136,23.730,11475
38,0.021,255,0,255,255,0.514,5.273,2550
39,0.054,255,0,255,255,0.852,13.711,6630
40,0.048,255,0,255,255,0.863,12.129,5865
41,0.041,255,0,255,255,0.750,10.547,5100
42,0.099,255,0,255,255,1.843,25.312,12240
43,0.126,255,0,255,255,1.499,32.168,15555
44,0.031,255,0,255,255,0.670,7.910,3825
45,0.017,255,0,255,255,0.413,4.219,2040
46,0.014,255,0,255,255,0.439,3.691,1785
47,0.002,255,0,255,255,0.129,0.527,255
48,0.002,255,0,255,255,0.129,0.527,255
49,0.087,255,0,255,255,1.109,22.148,10710
50,0.083,255,0,255,255,1.056,21.093,10200
51,0.004,255,0,255,255,0.257,1.055,510
52,0.110,255,0,255,255,1.714,27.949,13515
53,0.074,255,0,255,255,1.007,18.984,9180
54,0.031,255,0,255,255,0.594,7.910,3825
55,0.014,255,0,255,255,0.413,3.691,1785
56,0.002,255,0,255,255,0.129,0.527,255
57,0.058,255,0,255,255,0.852,14.765,7140
58,0.017,255,0,255,255,0.514,4.219,2040
59,0.072,255,0,255,255,0.980,18.457,8925
60,0.041,255,0,255,255,0.761,10.547,5100
61,0.054,255,0,255,255,0.863,13.711,6630
62,0.008,255,0,255,255,0.257,2.109,1020
63,0.045,255,0,255,255,0.825,11.601,5610
64,0.056,255,0,255,255,0.852,14.238,6885
65,0.008,255,0,255,255,0.322,2.109,1020
66,0.050,255,0,255,255,0.863,12.656,6120
67,0.068,255,0,255,255,1.056,17.402,8415
68,0.002,255,0,255,255,0.129,0.527,255
69,0.010,255,0,255,255,0.605,2.637,1275
70,0.014,255,0,255,255,0.477,3.691,1785
71,0.045,255,0,255,255,0.798,11.601,5610
72,0.083,255,0,255,255,1.173,21.093,10200
73,0.023,255,0,255,255,0.514,5.801,2805
74,0.021,255,0,255,255,0.541,5.273,2550
75,0.014,255,0,255,255,0.439,3.691,1785
76,0.052,255,0,255,255,0.825,13.183,6375
77,0.002,255,0,255,255,0.129,0.527,255
78,0.064,255,0,255,255,0.878,16.347,7905
79,0.064,255,0,255,255,1.109,16.347,7905
80,0.002,255,0,255,255,0.129,0.527,255
81,0.064,255,0,255,255,1.071,16.347,7905
82,0.004,255,0,255,255,0.220,1.055,510
83,0.012,255,0,255,255,0.413,3.164,1530
84,0.008,255,0,255,255,0.348,2.109,1020
85,0.023,255,0,255,255,0.503,5.801,2805
86,0.008,255,0,255,255,0.322,2.109,1020
87,0.002,255,0,255,255,0.129,0.527,255
88,0.014,255,0,255,255,0.477,3.691,1785
89,0.031,255,0,255,255,0.594,7.910,3825
90,0.081,255,0,255,255,1.045,20.566,9945
91,0.033,255,0,255,255,0.659,8.437,4080
92,0.006,255,0,255,255,0.257,1.582,765
93,0.012,255,0,255,255,0.413,3.164,1530
94,0.002,255,0,255,255,0.129,0.527,255
95,0.037,255,0,255,255,0.670,9.492,4590
96,0.014,255,0,255,255,0.450,3.691,1785
97,0.002,255,0,255,255,0.129,0.527,255
98,0.004,255,0,255,255,0.193,1.055,510
99,0.089,255,0,255,255,1.355,22.675,10965
100,0.004,255,0,255,255,0.193,1.055,510
101,0.019,255,0,255,255,0.514,4.746,2295
102,0.035,255,0,255,255,0.734,8.965,4335
103,0.002,255,0,255,255,0.129,0.527,255
104,0.002,255,0,255,255,0.129,0.527,255
105,0.058,255,0,255,255,0.954,14.765,7140
106,0.145,255,0,255,255,1.484,36.914,17850
107,0.066,255,0,255,255,0.889,16.875,8160
108,0.184,255,0,255,255,1.639,46.933,22695
109,0.002,255,0,255,255,0.129,0.527,255
110,0.002,255,0,255,255,0.129,0.527,255
111,0.041,255,0,255,255,0.761,10.547,5100
112,0.002,255,0,255,255,0.129,0.527,255
113,0.025,255,0,255,255,0.632,6.328,3060
114,0.002,255,0,255,255,0.129,0.527,255
115,0.002,255,0,255,255,0.129,0.527,255
116,0.025,255,0,255,255,0.605,6.328,3060
117,0.002,255,0,255,255,0.129,0.527,255
118,0.006,255,0,255,255,0.348,1.582,765
119,0.035,255,0,255,255,0.670,8.965,4335
120,0.054,255,0,255,255,1.173,13.711,6630
121,0.039,255,0,255,255,0.761,10.019,4845
122,0.039,255,0,255,255,0.670,10.019,4845
123,0.010,255,0,255,255,0.386,2.637,1275
124,0.037,255,0,255,255,0.696,9.492,4590
125,0.023,255,0,255,255,0.643,5.801,2805
126,0.002,255,0,255,255,0.129,0.527,255
127,0.021,255,0,255,255,0.477,5.273,2550
128,0.077,255,0,255,255,1.007,19.511,9435
129,0.012,255,0,255,255,0.348,3.164,1530
130,0.006,255,0,255,255,0.386,1.582,765
131,0.006,255,0,255,255,0.322,1.582,765
132,0.054,255,0,255,255,0.825,13.711,6630
133,0.027,255,0,255,255,0.670,6.855,3315
134,0.023,255,0,255,255,0.605,5.801,2805
135,0.002,255,0,255,255,0.129,0.527,255
136,0.037,255,0,255,255,0.696,9.492,4590
137,0.008,255,0,255,255,0.348,2.109,1020
138,0.002,255,0,255,255,0.129,0.527,255
139,0.029,255,0,255,255,0.605,7.383,3570
140,0.002,255,0,255,255,0.129,0.527,255
141,0.002,255,0,255,255,0.129,0.527,255
142,0.066,255,0,255,255,0.916,16.875,8160
143,0.002,255,0,255,255,0.129,0.527,255
144,0.006,255,0,255,255,0.386,1.582,765
145,0.002,255,0,255,255,0.129,0.527,255
146,0.039,255,0,255,255,0.696,10.019,4845
147,0.004,255,0,255,255,0.257,1.055,510
148,0.002,255,0,255,255,0.129,0.527,255
149,0.006,255,0,255,255,0.348,1.582,765
150,0.087,255,0,255,255,1.238,22.148,10710
151,0.033,255,0,255,255,0.954,8.437,4080
152,0.006,255,0,255,255,0.257,1.582,765
153,0.002,255,0,255,255,0.129,0.527,255
154,0.002,255,0,255,255,0.129,0.527,255
155,0.004,255,0,255,255,0.220,1.055,510
156,0.002,255,0,255,255,0.129,0.527,255
157,0.002,255,0,255,255,0.129,0.527,255
158,0.012,255,0,255,255,0.348,3.164,1530
159,0.006,255,0,255,255,0.257,1.582,765
160,0.006,255,0,255,255,0.257,1.582,765
161,0.008,255,0,255,255,0.348,2.109,1020
162,0.002,255,0,255,255,0.129,0.527,255
163,0.064,255,0,255,255,1.045,16.347,7905
164,0.035,255,0,255,255,0.734,8.965,4335
165,0.058,255,0,255,255,0.852,14.765,7140
166,0.002,255,0,255,255,0.129,0.527,255
167,0.021,255,0,255,255,0.541,5.273,2550
168,0.041,255,0,255,255,0.723,10.547,5100
169,0.002,255,0,255,255,0.129,0.527,255
170,0.163,255,0,255,255,1.688,41.660,20145
171,0.002,255,0,255,255,0.129,0.527,255
172,0.004,255,0,255,255,0.257,1.055,510
173,0.019,255,0,255,255,0.477,4.746,2295
174,0.008,255,0,255,255,0.386,2.109,1020
175,0.002,255,0,255,255,0.129,0.527,255
176,0.006,255,0,255,255,0.322,1.582,765
177,0.002,255,0,255,255,0.129,0.527,255
178,0.050,255,0,255,255,0.761,12.656,6120
179,0.033,255,0,255,255,0.670,8.437,4080
180,0.161,255,0,255,255,1.832,41.132,19890
181,0.008,255,0,255,255,0.439,2.109,1020
182,0.019,255,0,255,255,0.503,4.746,2295
183,0.008,255,0,255,255,0.386,2.109,1020
184,0.021,255,0,255,255,0.514,5.273,2550
185,0.052,255,0,255,255,0.889,13.183,6375
186,0.062,255,0,255,255,1.045,15.820,7650
187,0.004,255,0,255,255,0.257,1.055,510
188,0.006,255,0,255,255,0.257,1.582,765
189,0.033,255,0,255,255,0.632,8.437,4080
190,0.004,255,0,255,255,0.257,1.055,510
191,0.052,255,0,255,255,0.991,13.183,6375
192,0.002,255,0,255,255,0.129,0.527,255
193,0.248,255,0,255,255,1.832,63.280,30600
194,0.056,255,0,255,255,0.863,14.238,6885
195,0.050,255,0,255,255,0.825,12.656,6120
196,0.083,255,0,255,255,1.018,21.093,10200
197,0.010,255,0,255,255,0.386,2.637,1275
198,0.159,255,0,255,255,1.457,40.605,19635
199,0.116,255,0,255,255,1.393,29.531,14280
200,0.031,255,0,255,255,0.670,7.910,3825
201,0.025,255,0,255,255,0.643,6.328,3060
202,0.033,255,0,255,255,0.723,8.437,4080
203,0.035,255,0,255,255,0.696,8.965,4335
204,0.050,255,0,255,255,0.798,12.656,6120
205,0.050,255,0,255,255,0.825,12.656,6120
206,0.283,255,0,255,255,1.950,72.245,34935
207,0.296,255,0,255,255,2.018,75.409,36465
208,0.041,255,0,255,255,0.814,10.547,5100
209,0.039,255,0,255,255,0.772,10.019,4845
210,0.056,255,0,255,255,0.863,14.238,6885
211,0.027,255,0,255,255,0.605,6.855,3315
212,0.002,255,0,255,255,0.129,0.527,255
213,0.012,255,0,255,255,0.348,3.164,1530
214,0.006,255,0,255,255,0.284,1.582,765
215,0.085,255,0,255,255,1.173,21.621,10455
216,0.178,255,0,255,255,1.623,45.351,21930
217,0.234,255,0,255,255,1.768,59.589,28815
218,0.004,255,0,255,255,0.220,1.055,510
