 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.116,255,0,255,255,1.328,29.531,14280
2,0.072,255,0,255,255,1.147,18.457,8925
3,0.012,255,0,255,255,0.386,3.164,1530
4,0.403,255,0,255,255,3.358,102.831,49725
5,0.002,255,0,255,255,0.129,0.527,255
6,0.480,255,0,255,255,3.857,122.342,59160
7,0.126,255,0,255,255,1.302,32.168,15555
8,0.306,255,0,255,255,2.362,78.046,37740
9,0.062,255,0,255,255,0.980,15.820,7650
10,0.014,255,0,255,255,0.450,3.691,1785
11,0.025,255,0,255,255,0.605,6.328,3060
12,0.017,255,0,255,255,0.514,4.219,2040
13,0.052,255,0,255,255,1.056,13.183,6375
14,0.004,255,0,255,255,0.220,1.055,510
15,0.002,255,0,255,255,0.129,0.527,255
16,0.081,255,0,255,255,1.136,20.566,9945
17,0.074,255,0,255,255,0.991,18.984,9180
18,0.002,255,0,255,255,0.129,0.527,255
19,0.031,255,0,255,255,0.670,7.910,3825
20,0.019,255,0,255,255,0.579,4.746,2295
21,0.139,255,0,255,255,1.559,35.332,17085
22,0.025,255,0,255,255,0.643,6.328,3060
23,0.312,255,0,255,255,2.812,79.628,38505
24,0.033,255,0,255,255,0.632,8.437,4080
25,0.035,255,0,255,255,0.670,8.965,4335
26,0.027,255,0,255,255,0.605,6.855,3315
27,0.010,255,0,255,255,0.413,2.637,1275
28,0.058,255,0,255,255,0.852,14.765,7140
29,0.002,255,0,255,255,0.129,0.527,255
30,0.048,255,0,255,255,1.018,12.129,5865
31,0.002,255,0,255,255,0.129,0.527,255
32,0.025,255,0,255,255,0.605,6.328,3060
33,0.041,255,0,255,255,0.696,10.547,5100
34,0.019,255,0,255,255,0.772,4.746,2295
35,0.027,255,0,255,255,0.541,6.855,3315
36,0.250,255,0,255,255,2.052,63.808,30855
37,0.025,255,0,255,255,0.632,6.328,3060
38,0.031,255,0,255,255,0.734,7.910,3825
39,0.122,255,0,255,255,1.291,31.113,15045
40,0.012,255,0,255,255,0.386,3.164,1530
41,0.070,255,0,255,255,1.173,17.929,8670
42,0.025,255,0,255,255,0.579,6.328,3060
43,0.364,255,0,255,255,2.400,92.811,44880
44,0.023,255,0,255,255,0.568,5.801,2805
45,0.033,255,0,255,255,0.734,8.437,4080
46,0.002,255,0,255,255,0.129,0.527,255
47,0.031,255,0,255,255,0.696,7.910,3825
48,0.043,255,0,255,255,0.696,11.074,5355
49,0.014,255,0,255,255,0.696,3.691,1785
50,0.236,255,0,255,255,2.786,60.116,29070
51,0.033,255,0,255,255,0.670,8.437,4080
52,0.132,255,0,255,255,1.344,33.750,16320
53,0.041,255,0,255,255,0.696,10.547,5100
54,0.211,255,0,255,255,2.630,53.788,26010
55,0.006,255,0,255,255,0.257,1.582,765
56,0.004,255,0,255,255,0.220,1.055,510
57,0.012,255,0,255,255,0.386,3.164,1530
58,0.079,255,0,255,255,1.200,20.039,9690
59,0.304,255,0,255,255,3.160,77.518,37485
60,0.004,255,0,255,255,0.257,1.055,510
61,0.012,255,0,255,255,0.386,3.164,1530
62,0.014,255,0,255,255,0.477,3.691,1785
63,0.414,255,0,255,255,2.684,105.467,51000
64,0.033,255,0,255,255,0.670,8.437,4080
65,0.099,255,0,255,255,1.226,25.312,12240
66,0.043,255,0,255,255,0.825,11.074,5355
67,0.002,255,0,255,255,0.129,0.527,255
68,0.014,255,0,255,255,0.413,3.691,1785
69,0.002,255,0,255,255,0.129,0.527,255
70,0.006,255,0,255,255,0.322,1.582,765
71,0.403,255,0,255,255,2.854,102.831,49725
72,0.010,255,0,255,255,0.477,2.637,1275
73,0.085,255,0,255,255,1.430,21.621,10455
74,0.010,255,0,255,255,0.386,2.637,1275
75,0.033,255,0,255,255,1.082,8.437,4080
76,0.002,255,0,255,255,0.129,0.527,255
77,0.066,255,0,255,255,1.007,16.875,8160
78,0.002,255,0,255,255,0.129,0.527,255
79,0.004,255,0,255,255,0.257,1.055,510
80,0.002,255,0,255,255,0.129,0.527,255
81,0.006,255,0,255,255,0.257,1.582,765
82,0.017,255,0,255,255,0.450,4.219,2040
83,0.017,255,0,255,255,0.477,4.219,2040
84,0.004,255,0,255,255,0.220,1.055,510
85,0.048,255,0,255,255,1.120,12.129,5865
86,0.095,255,0,255,255,1.404,24.257,11730
87,0.017,255,0,255,255,0.477,4.219,2040
88,0.002,255,0,255,255,0.129,0.527,255
89,0.021,255,0,255,255,0.568,5.273,2550
90,0.012,255,0,255,255,0.413,3.164,1530
91,0.008,255,0,255,255,0.348,2.109,1020
92,0.447,255,0,255,255,2.608,113.905,55080
93,0.035,255,0,255,255,0.707,8.965,4335
94,0.012,255,0,255,255,0.386,3.164,1530
95,0.033,255,0,255,255,0.734,8.437,4080
96,0.006,255,0,255,255,0.257,1.582,765
97,0.358,255,0,255,255,2.426,91.229,44115
98,0.025,255,0,255,255,0.568,6.328,3060
99,0.012,255,0,255,255,0.450,3.164,1530
100,0.031,255,0,255,255,0.632,7.910,3825
101,0.019,255,0,255,255,0.477,4.746,2295
102,0.004,255,0,255,255,0.220,1.055,510
103,0.037,255,0,255,255,0.965,9.492,4590
104,0.004,255,0,255,255,0.220,1.055,510
105,0.035,255,0,255,255,0.696,8.965,4335
106,0.004,255,0,255,255,0.193,1.055,510
107,0.248,255,0,255,255,2.309,63.280,30600
108,0.027,255,0,255,255,0.670,6.855,3315
109,0.002,255,0,255,255,0.129,0.527,255
110,0.023,255,0,255,255,0.605,5.801,2805
111,0.058,255,0,255,255,0.916,14.765,7140
112,0.027,255,0,255,255,0.605,6.855,3315
113,0.060,255,0,255,255,0.954,15.293,7395
114,0.283,255,0,255,255,2.544,72.245,34935
115,0.006,255,0,255,255,0.257,1.582,765
116,0.019,255,0,255,255,0.503,4.746,2295
117,0.002,255,0,255,255,0.129,0.527,255
118,0.008,255,0,255,255,0.348,2.109,1020
119,0.014,255,0,255,255,0.386,3.691,1785
120,0.635,255,0,255,255,4.167,161.892,78285
121,0.004,255,0,255,255,0.257,1.055,510
122,0.008,255,0,255,255,0.386,2.109,1020
123,0.006,255,0,255,255,0.257,1.582,765
124,0.569,255,0,255,255,3.358,145.018,70125
125,0.029,255,0,255,255,0.605,7.383,3570
126,0.027,255,0,255,255,0.579,6.855,3315
127,0.017,255,0,255,255,0.541,4.219,2040
128,0.209,255,0,255,255,1.779,53.261,25755
129,0.035,255,0,255,255,0.696,8.965,4335
