 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.060,255,0,255,255,1.109,15.293,7395
2,0.004,255,0,255,255,0.193,1.055,510
3,0.287,255,0,255,255,3.444,73.300,35445
4,0.122,255,0,255,255,1.757,31.113,15045
5,0.006,255,0,255,255,0.257,1.582,765
6,0.004,255,0,255,255,0.193,1.055,510
7,0.023,255,0,255,255,0.927,5.801,2805
8,0.002,255,0,255,255,0.129,0.527,255
9,0.002,255,0,255,255,0.129,0.527,255
10,0.002,255,0,255,255,0.129,0.527,255
11,0.025,255,0,255,255,0.707,6.328,3060
12,0.017,255,0,255,255,0.477,4.219,2040
13,0.002,255,0,255,255,0.129,0.527,255
14,0.012,255,0,255,255,0.386,3.164,1530
15,0.002,255,0,255,255,0.129,0.527,255
16,0.002,255,0,255,255,0.129,0.527,255
17,0.002,255,0,255,255,0.129,0.527,255
18,0.035,255,0,255,255,0.889,8.965,4335
19,0.002,255,0,255,255,0.129,0.527,255
20,0.141,255,0,255,255,1.650,35.859,17340
21,0.002,255,0,255,255,0.129,0.527,255
22,0.004,255,0,255,255,0.193,1.055,510
23,0.039,255,0,255,255,0.798,10.019,4845
24,0.002,255,0,255,255,0.129,0.527,255
25,0.025,255,0,255,255,0.632,6.328,3060
26,0.002,255,0,255,255,0.129,0.527,255
27,0.010,255,0,255,255,0.386,2.637,1275
28,0.002,255,0,255,255,0.129,0.527,255
29,0.002,255,0,255,255,0.129,0.527,255
30,0.002,255,0,255,255,0.129,0.527,255
31,0.023,255,0,255,255,0.734,5.801,2805
32,0.002,255,0,255,255,0.129,0.527,255
33,0.290,255,0,255,255,2.577,73.827,35700
34,0.002,255,0,255,255,0.129,0.527,255
35,0.002,255,0,255,255,0.129,0.527,255
36,0.002,255,0,255,255,0.129,0.527,255
37,0.002,255,0,255,255,0.129,0.527,255
38,0.004,255,0,255,255,0.193,1.055,510
39,0.002,255,0,255,255,0.129,0.527,255
40,0.002,255,0,255,255,0.129,0.527,255
41,0.002,255,0,255,255,0.129,0.527,255
42,0.002,255,0,255,255,0.129,0.527,255
43,0.108,255,0,255,255,1.366,27.421,13260
44,0.099,255,0,255,255,1.313,25.312,12240
45,0.002,255,0,255,255,0.129,0.527,255
46,0.004,255,0,255,255,0.257,1.055,510
47,0.002,255,0,255,255,0.129,0.527,255
48,0.002,255,0,255,255,0.129,0.527,255
49,0.002,255,0,255,255,0.129,0.527,255
50,0.002,255,0,255,255,0.129,0.527,255
51,0.014,255,0,255,255,0.632,3.691,1785
52,0.056,255,0,255,255,1.211,14.238,6885
53,0.130,255,0,255,255,1.779,33.222,16065
54,0.002,255,0,255,255,0.129,0.527,255
55,0.004,255,0,255,255,0.193,1.055,510
56,0.029,255,0,255,255,0.863,7.383,3570
57,0.002,255,0,255,255,0.129,0.527,255
58,0.004,255,0,255,255,0.193,1.055,510
59,0.010,255,0,255,255,0.503,2.637,1275
60,0.019,255,0,255,255,0.568,4.746,2295
61,0.037,255,0,255,255,1.226,9.492,4590
62,0.002,255,0,255,255,0.129,0.527,255
63,0.004,255,0,255,255,0.193,1.055,510
64,0.002,255,0,255,255,0.129,0.527,255
65,0.012,255,0,255,255,0.477,3.164,1530
66,0.002,255,0,255,255,0.129,0.527,255
67,0.134,255,0,255,255,1.907,34.277,16575
68,0.014,255,0,255,255,0.734,3.691,1785
69,0.213,255,0,255,255,2.362,54.316,26265
70,0.002,255,0,255,255,0.129,0.527,255
71,0.012,255,0,255,255,0.386,3.164,1530
72,0.093,255,0,255,255,1.752,23.730,11475
73,0.004,255,0,255,255,0.257,1.055,510
74,0.002,255,0,255,255,0.129,0.527,255
75,0.002,255,0,255,255,0.129,0.527,255
76,0.002,255,0,255,255,0.129,0.527,255
77,0.004,255,0,255,255,0.193,1.055,510
78,0.002,255,0,255,255,0.129,0.527,255
79,0.151,255,0,255,255,2.422,38.496,18615
80,0.002,255,0,255,255,0.129,0.527,255
81,0.002,255,0,255,255,0.129,0.527,255
82,0.062,255,0,255,255,1.120,15.820,7650
83,0.002,255,0,255,255,0.129,0.527,255
84,0.240,255,0,255,255,2.207,61.171,29580
85,0.238,255,0,255,255,2.335,60.644,29325
86,0.327,255,0,255,255,3.198,83.319,40290
87,0.271,255,0,255,255,2.952,69.081,33405
88,0.043,255,0,255,255,0.927,11.074,5355
89,0.064,255,0,255,255,0.927,16.347,7905
90,0.180,255,0,255,255,1.907,45.878,22185
91,0.002,255,0,255,255,0.129,0.527,255
92,0.124,255,0,255,255,1.597,31.640,15300
93,0.002,255,0,255,255,0.129,0.527,255
94,0.089,255,0,255,255,1.313,22.675,10965
95,0.012,255,0,255,255,0.386,3.164,1530
96,0.174,255,0,255,255,1.859,44.296,21420
97,0.054,255,0,255,255,1.098,13.711,6630
98,0.041,255,0,255,255,0.954,10.547,5100
99,0.006,255,0,255,255,0.311,1.582,765
100,0.002,255,0,255,255,0.129,0.527,255
101,0.002,255,0,255,255,0.129,0.527,255
102,0.110,255,0,255,255,1.741,27.949,13515
103,0.002,255,0,255,255,0.129,0.527,255
104,0.008,255,0,255,255,0.386,2.109,1020
105,0.002,255,0,255,255,0.129,0.527,255
106,0.093,255,0,255,255,1.623,23.730,11475
107,0.002,255,0,255,255,0.129,0.527,255
108,0.004,255,0,255,255,0.257,1.055,510
109,0.002,255,0,255,255,0.129,0.527,255
110,0.010,255,0,255,255,0.386,2.637,1275
111,0.037,255,0,255,255,0.954,9.492,4590
112,0.002,255,0,255,255,0.129,0.527,255
113,0.081,255,0,255,255,1.328,20.566,9945
114,0.002,255,0,255,255,0.129,0.527,255
115,0.002,255,0,255,255,0.129,0.527,255
116,0.139,255,0,255,255,1.612,35.332,17085
117,0.056,255,0,255,255,1.018,14.238,6885
118,0.002,255,0,255,255,0.129,0.527,255
119,0.002,255,0,255,255,0.129,0.527,255
120,0.054,255,0,255,255,0.852,13.711,6630
121,0.008,255,0,255,255,0.413,2.109,1020
122,0.002,255,0,255,255,0.129,0.527,255
123,0.002,255,0,255,255,0.129,0.527,255
124,0.124,255,0,255,255,1.650,31.640,15300
125,0.002,255,0,255,255,0.129,0.527,255
126,0.091,255,0,255,255,1.184,23.203,11220
127,0.002,255,0,255,255,0.129,0.527,255
128,0.058,255,0,255,255,0.916,14.765,7140
129,0.019,255,0,255,255,0.514,4.746,2295
130,0.006,255,0,255,255,0.284,1.582,765
131,0.002,255,0,255,255,0.129,0.527,255
132,0.029,255,0,255,255,0.643,7.383,3570
133,0.002,255,0,255,255,0.129,0.527,255
134,0.211,255,0,255,255,2.282,53.788,26010
135,0.174,255,0,255,255,1.805,44.296,21420
136,0.184,255,0,255,255,1.768,46.933,22695
137,0.012,255,0,255,255,0.386,3.164,1530
138,0.002,255,0,255,255,0.129,0.527,255
139,0.275,255,0,255,255,2.888,70.136,33915
140,0.370,255,0,255,255,3.713,94.393,45645
141,0.002,255,0,255,255,0.129,0.527,255
142,0.211,255,0,255,255,2.513,53.788,26010
143,0.010,255,0,255,255,0.477,2.637,1275
144,0.002,255,0,255,255,0.129,0.527,255
145,0.002,255,0,255,255,0.129,0.527,255
146,0.292,255,0,255,255,2.748,74.354,35955
147,0.017,255,0,255,255,0.477,4.219,2040
148,0.163,255,0,255,255,1.843,41.660,20145
149,0.124,255,0,255,255,1.854,31.640,15300
150,0.004,255,0,255,255,0.257,1.055,510
151,0.201,255,0,255,255,2.293,51.152,24735
152,0.004,255,0,255,255,0.257,1.055,510
153,0.172,255,0,255,255,1.998,43.769,21165
154,0.012,255,0,255,255,0.386,3.164,1530
155,0.079,255,0,255,255,1.457,20.039,9690
156,0.267,255,0,255,255,2.169,68.026,32895
157,0.056,255,0,255,255,1.162,14.238,6885
158,0.006,255,0,255,255,0.322,1.582,765
159,0.002,255,0,255,255,0.129,0.527,255
160,0.002,255,0,255,255,0.129,0.527,255
161,0.012,255,0,255,255,0.386,3.164,1530
162,0.062,255,0,255,255,1.056,15.820,7650
163,0.126,255,0,255,255,1.714,32.168,15555
164,0.002,255,0,255,255,0.129,0.527,255
165,0.002,255,0,255,255,0.129,0.527,255
166,0.207,255,0,255,255,1.961,52.734,25500
167,0.002,255,0,255,255,0.129,0.527,255
168,0.002,255,0,255,255,0.129,0.527,255
169,0.159,255,0,255,255,1.677,40.605,19635
170,0.027,255,0,255,255,0.541,6.855,3315
171,0.006,255,0,255,255,0.386,1.582,765
172,0.002,255,0,255,255,0.129,0.527,255
173,0.010,255,0,255,255,0.450,2.637,1275
174,0.002,255,0,255,255,0.129,0.527,255
175,0.006,255,0,255,255,0.386,1.582,765
176,0.101,255,0,255,255,1.468,25.839,12495
177,0.039,255,0,255,255,0.852,10.019,4845
178,0.002,255,0,255,255,0.129,0.527,255
179,0.002,255,0,255,255,0.129,0.527,255
180,0.002,255,0,255,255,0.129,0.527,255
181,0.002,255,0,255,255,0.129,0.527,255
182,0.037,255,0,255,255,0.798,9.492,4590
183,0.014,255,0,255,255,0.477,3.691,1785
184,0.056,255,0,255,255,1.313,14.238,6885
185,0.234,255,0,255,255,2.229,59.589,28815
186,0.039,255,0,255,255,0.927,10.019,4845
187,0.004,255,0,255,255,0.193,1.055,510
188,0.155,255,0,255,255,2.362,39.550,19125
189,0.062,255,0,255,255,1.109,15.820,7650
190,0.048,255,0,255,255,0.787,12.129,5865
191,0.190,255,0,255,255,1.741,48.515,23460
192,0.184,255,0,255,255,2.732,46.933,22695
193,0.002,255,0,255,255,0.129,0.527,255
194,0.002,255,0,255,255,0.129,0.527,255
195,0.062,255,0,255,255,1.468,15.820,7650
196,0.002,255,0,255,255,0.129,0.527,255
197,0.002,255,0,255,255,0.129,0.527,255
198,0.397,255,0,255,255,3.777,101.249,48960
199,0.002,255,0,255,255,0.129,0.527,255
200,0.004,255,0,255,255,0.257,1.055,510
201,0.083,255,0,255,255,1.275,21.093,10200
202,0.006,255,0,255,255,0.322,1.582,765
203,0.017,255,0,255,255,0.605,4.219,2040
204,0.074,255,0,255,255,1.007,18.984,9180
205,0.021,255,0,255,255,0.541,5.273,2550
206,0.004,255,0,255,255,0.220,1.055,510
207,0.093,255,0,255,255,1.211,23.730,11475
208,0.002,255,0,255,255,0.129,0.527,255
209,0.012,255,0,255,255,0.514,3.164,1530
210,0.002,255,0,255,255,0.129,0.527,255
211,0.056,255,0,255,255,1.082,14.238,6885
212,0.004,255,0,255,255,0.220,1.055,510
213,0.079,255,0,255,255,1.430,20.039,9690
214,0.012,255,0,255,255,0.605,3.164,1530
215,0.074,255,0,255,255,1.109,18.984,9180
216,0.002,255,0,255,255,0.129,0.527,255
217,0.002,255,0,255,255,0.129,0.527,255
218,0.064,255,0,255,255,1.404,16.347,7905
219,0.141,255,0,255,255,1.961,35.859,17340
220,0.025,255,0,255,255,0.734,6.328,3060
221,0.002,255,0,255,255,0.129,0.527,255
222,0.014,255,0,255,255,0.541,3.691,1785
223,0.002,255,0,255,255,0.129,0.527,255
224,0.002,255,0,255,255,0.129,0.527,255
225,0.004,255,0,255,255,0.257,1.055,510
226,0.008,255,0,255,255,0.348,2.109,1020
227,0.126,255,0,255,255,1.634,32.168,15555
228,0.008,255,0,255,255,0.413,2.109,1020
229,0.002,255,0,255,255,0.129,0.527,255
230,0.126,255,0,255,255,1.972,32.168,15555
231,0.023,255,0,255,255,0.900,5.801,2805
232,0.002,255,0,255,255,0.129,0.527,255
233,0.143,255,0,255,255,2.169,36.386,17595
234,0.002,255,0,255,255,0.129,0.527,255
235,0.004,255,0,255,255,0.193,1.055,510
236,0.004,255,0,255,255,0.220,1.055,510
237,0.017,255,0,255,255,0.477,4.219,2040
238,0.002,255,0,255,255,0.129,0.527,255
239,0.008,255,0,255,255,0.348,2.109,1020
240,0.002,255,0,255,255,0.129,0.527,255
241,0.031,255,0,255,255,0.750,7.910,3825
242,0.002,255,0,255,255,0.129,0.527,255
243,0.004,255,0,255,255,0.193,1.055,510
244,0.025,255,0,255,255,0.825,6.328,3060
245,0.002,255,0,255,255,0.129,0.527,255
246,0.062,255,0,255,255,1.302,15.820,7650
247,0.054,255,0,255,255,1.007,13.711,6630
248,0.002,255,0,255,255,0.129,0.527,255
249,0.225,255,0,255,255,2.630,57.480,27795
250,0.008,255,0,255,255,0.386,2.109,1020
251,0.120,255,0,255,255,1.430,30.586,14790
252,0.083,255,0,255,255,1.457,21.093,10200
253,0.004,255,0,255,255,0.257,1.055,510
254,0.002,255,0,255,255,0.129,0.527,255
255,0.010,255,0,255,255,0.477,2.637,1275
256,0.387,255,0,255,255,3.016,98.612,47685
257,0.054,255,0,255,255,1.082,13.711,6630
258,0.116,255,0,255,255,1.366,29.531,14280
259,0.019,255,0,255,255,0.798,4.746,2295
260,0.002,255,0,255,255,0.129,0.527,255
261,0.004,255,0,255,255,0.220,1.055,510
262,0.023,255,0,255,255,0.605,5.801,2805
263,0.097,255,0,255,255,1.752,24.785,11985
264,0.002,255,0,255,255,0.129,0.527,255
265,0.004,255,0,255,255,0.257,1.055,510
266,0.132,255,0,255,255,1.870,33.750,16320
267,0.002,255,0,255,255,0.129,0.527,255
268,0.029,255,0,255,255,0.798,7.383,3570
269,0.027,255,0,255,255,0.605,6.855,3315
270,0.002,255,0,255,255,0.129,0.527,255
271,0.052,255,0,255,255,1.082,13.183,6375
272,0.002,255,0,255,255,0.129,0.527,255
273,0.002,255,0,255,255,0.129,0.527,255
274,0.002,255,0,255,255,0.129,0.527,255
275,0.002,255,0,255,255,0.129,0.527,255
276,0.002,255,0,255,255,0.129,0.527,255
277,0.002,255,0,255,255,0.129,0.527,255
278,0.023,255,0,255,255,0.696,5.801,2805
279,0.002,255,0,255,255,0.129,0.527,255
280,0.085,255,0,255,255,1.366,21.621,10455
281,0.012,255,0,255,255,0.579,3.164,1530
282,0.004,255,0,255,255,0.257,1.055,510
283,0.128,255,0,255,255,1.623,32.695,15810
284,0.002,255,0,255,255,0.129,0.527,255
285,0.029,255,0,255,255,0.863,7.383,3570
286,0.002,255,0,255,255,0.129,0.527,255
287,0.184,255,0,255,255,2.089,46.933,22695
288,0.041,255,0,255,255,0.825,10.547,5100
289,0.105,255,0,255,255,1.661,26.894,13005
290,0.004,255,0,255,255,0.220,1.055,510
291,0.002,255,0,255,255,0.129,0.527,255
292,0.213,255,0,255,255,2.142,54.316,26265
293,0.002,255,0,255,255,0.129,0.527,255
294,0.122,255,0,255,255,1.870,31.113,15045
295,0.025,255,0,255,255,0.734,6.328,3060
296,0.006,255,0,255,255,0.311,1.582,765
297,0.002,255,0,255,255,0.129,0.527,255
298,0.004,255,0,255,255,0.220,1.055,510
299,0.004,255,0,255,255,0.193,1.055,510
300,0.054,255,0,255,255,1.275,13.711,6630
301,0.062,255,0,255,255,1.056,15.820,7650
302,0.025,255,0,255,255,0.605,6.328,3060
303,0.039,255,0,255,255,0.889,10.019,4845
304,0.105,255,0,255,255,1.752,26.894,13005
305,0.066,255,0,255,255,1.082,16.875,8160
306,0.002,255,0,255,255,0.129,0.527,255
307,0.002,255,0,255,255,0.129,0.527,255
308,0.039,255,0,255,255,0.863,10.019,4845
309,0.103,255,0,255,255,1.870,26.367,12750
310,0.006,255,0,255,255,0.348,1.582,765
311,0.027,255,0,255,255,1.056,6.855,3315
312,0.273,255,0,255,255,2.657,69.608,33660
313,0.004,255,0,255,255,0.257,1.055,510
314,0.170,255,0,255,255,2.320,43.242,20910
315,0.010,255,0,255,255,0.348,2.637,1275
316,0.143,255,0,255,255,1.730,36.386,17595
317,0.134,255,0,255,255,1.854,34.277,16575
318,0.002,255,0,255,255,0.129,0.527,255
319,0.223,255,0,255,255,2.850,56.952,27540
320,0.002,255,0,255,255,0.129,0.527,255
321,0.002,255,0,255,255,0.129,0.527,255
322,0.004,255,0,255,255,0.220,1.055,510
323,0.002,255,0,255,255,0.129,0.527,255
324,0.002,255,0,255,255,0.129,0.527,255
325,0.110,255,0,255,255,1.677,27.949,13515
326,0.068,255,0,255,255,1.366,17.402,8415
327,0.002,255,0,255,255,0.129,0.527,255
328,0.002,255,0,255,255,0.129,0.527,255
329,0.002,255,0,255,255,0.129,0.527,255
330,0.163,255,0,255,255,1.859,41.660,20145
331,0.335,255,0,255,255,2.861,85.429,41310
332,0.002,255,0,255,255,0.129,0.527,255
333,0.002,255,0,255,255,0.129,0.527,255
334,0.006,255,0,255,255,0.386,1.582,765
335,0.002,255,0,255,255,0.129,0.527,255
336,0.037,255,0,255,255,0.825,9.492,4590
337,0.002,255,0,255,255,0.129,0.527,255
338,0.002,255,0,255,255,0.129,0.527,255
339,0.006,255,0,255,255,0.386,1.582,765
340,0.004,255,0,255,255,0.257,1.055,510
341,0.004,255,0,255,255,0.220,1.055,510
342,0.004,255,0,255,255,0.257,1.055,510
343,0.002,255,0,255,255,0.129,0.527,255
344,0.012,255,0,255,255,0.514,3.164,1530
345,0.002,255,0,255,255,0.129,0.527,255
346,0.002,255,0,255,255,0.129,0.527,255
347,0.002,255,0,255,255,0.129,0.527,255
348,0.085,255,0,255,255,1.302,21.621,10455
349,0.002,255,0,255,255,0.129,0.527,255
350,0.002,255,0,255,255,0.129,0.527,255
351,0.132,255,0,255,255,1.623,33.750,16320
352,0.194,255,0,255,255,2.486,49.570,23970
353,0.002,255,0,255,255,0.129,0.527,255
354,0.004,255,0,255,255,0.193,1.055,510
355,0.027,255,0,255,255,0.696,6.855,3315
356,0.002,255,0,255,255,0.129,0.527,255
357,0.108,255,0,255,255,1.532,27.421,13260
358,0.087,255,0,255,255,1.457,22.148,10710
359,0.002,255,0,255,255,0.129,0.527,255
360,0.242,255,0,255,255,2.475,61.698,29835
361,0.389,255,0,255,255,3.289,99.139,47940
362,0.004,255,0,255,255,0.220,1.055,510
363,0.002,255,0,255,255,0.129,0.527,255
364,0.045,255,0,255,255,1.147,11.601,5610
365,0.014,255,0,255,255,0.643,3.691,1785
366,0.097,255,0,255,255,1.366,24.785,11985
367,0.221,255,0,255,255,2.411,56.425,27285
368,0.188,255,0,255,255,2.668,47.988,23205
369,0.002,255,0,255,255,0.129,0.527,255
370,0.019,255,0,255,255,0.761,4.746,2295
371,0.002,255,0,255,255,0.129,0.527,255
372,0.006,255,0,255,255,0.257,1.582,765
373,0.006,255,0,255,255,0.322,1.582,765
374,0.004,255,0,255,255,0.220,1.055,510
375,0.269,255,0,255,255,3.209,68.554,33150
376,0.159,255,0,255,255,1.870,40.605,19635
377,0.002,255,0,255,255,0.129,0.527,255
378,0.002,255,0,255,255,0.129,0.527,255
379,0.004,255,0,255,255,0.257,1.055,510
380,0.126,255,0,255,255,1.521,32.168,15555
381,0.014,255,0,255,255,0.541,3.691,1785
382,0.002,255,0,255,255,0.129,0.527,255
383,0.147,255,0,255,255,1.677,37.441,18105
384,0.196,255,0,255,255,2.384,50.097,24225
385,0.002,255,0,255,255,0.129,0.527,255
386,0.050,255,0,255,255,0.889,12.656,6120
387,0.099,255,0,255,255,1.393,25.312,12240
388,0.118,255,0,255,255,1.907,30.058,14535
389,0.008,255,0,255,255,0.348,2.109,1020
390,0.006,255,0,255,255,0.257,1.582,765
391,0.029,255,0,255,255,0.825,7.383,3570
392,0.002,255,0,255,255,0.129,0.527,255
393,0.118,255,0,255,255,1.430,30.058,14535
394,0.095,255,0,255,255,1.612,24.257,11730
395,0.110,255,0,255,255,1.317,27.949,13515
396,0.002,255,0,255,255,0.129,0.527,255
397,0.157,255,0,255,255,1.779,40.078,19380
398,0.103,255,0,255,255,1.688,26.367,12750
399,0.062,255,0,255,255,1.056,15.820,7650
400,0.002,255,0,255,255,0.129,0.527,255
401,0.120,255,0,255,255,1.714,30.586,14790
402,0.039,255,0,255,255,0.825,10.019,4845
403,0.050,255,0,255,255,1.415,12.656,6120
404,0.002,255,0,255,255,0.129,0.527,255
405,0.128,255,0,255,255,1.623,32.695,15810
406,0.132,255,0,255,255,1.650,33.750,16320
407,0.004,255,0,255,255,0.220,1.055,510
408,0.161,255,0,255,255,1.779,41.132,19890
409,0.054,255,0,255,255,1.045,13.711,6630
410,0.002,255,0,255,255,0.129,0.527,255
411,0.027,255,0,255,255,1.056,6.855,3315
412,0.130,255,0,255,255,2.267,33.222,16065
413,0.041,255,0,255,255,1.120,10.547,5100
414,0.002,255,0,255,255,0.129,0.527,255
415,0.010,255,0,255,255,0.386,2.637,1275
416,0.002,255,0,255,255,0.129,0.527,255
417,0.021,255,0,255,255,0.643,5.273,2550
418,0.002,255,0,255,255,0.129,0.527,255
419,0.004,255,0,255,255,0.193,1.055,510
420,0.037,255,0,255,255,0.980,9.492,4590
421,0.236,255,0,255,255,2.759,60.116,29070
