 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.060,255,0,255,255,1.018,15.293,7395
2,0.188,255,0,255,255,1.741,47.988,23205
3,0.327,255,0,255,255,3.043,83.319,40290
4,0.008,255,0,255,255,0.450,2.109,1020
5,0.126,255,0,255,255,1.468,32.168,15555
6,0.178,255,0,255,255,2.550,45.351,21930
7,0.033,255,0,255,255,0.723,8.437,4080
8,0.002,255,0,255,255,0.129,0.527,255
9,0.008,255,0,255,255,0.386,2.109,1020
10,0.244,255,0,255,255,2.593,62.226,30090
11,0.017,255,0,255,255,0.632,4.219,2040
12,0.004,255,0,255,255,0.193,1.055,510
13,0.480,255,0,255,255,3.943,122.342,59160
14,0.002,255,0,255,255,0.129,0.527,255
15,0.004,255,0,255,255,0.193,1.055,510
16,0.130,255,0,255,255,1.870,33.222,16065
17,0.004,255,0,255,255,0.257,1.055,510
18,0.002,255,0,255,255,0.129,0.527,255
19,0.002,255,0,255,255,0.129,0.527,255
20,0.010,255,0,255,255,0.477,2.637,1275
21,0.633,255,0,255,255,5.090,161.365,78030
22,0.006,255,0,255,255,0.257,1.582,765
23,0.093,255,0,255,255,1.404,23.730,11475
24,0.002,255,0,255,255,0.129,0.527,255
25,0.347,255,0,255,255,2.952,88.593,42840
26,0.004,255,0,255,255,0.220,1.055,510
27,0.306,255,0,255,255,2.930,78.046,37740
28,0.006,255,0,255,255,0.257,1.582,765
29,0.002,255,0,255,255,0.129,0.527,255
30,0.174,255,0,255,255,2.089,44.296,21420
31,0.012,255,0,255,255,0.541,3.164,1530
32,0.089,255,0,255,255,1.816,22.675,10965
33,0.002,255,0,255,255,0.129,0.527,255
34,0.070,255,0,255,255,1.147,17.929,8670
35,0.163,255,0,255,255,1.650,41.660,20145
36,0.008,255,0,255,255,0.450,2.109,1020
37,0.002,255,0,255,255,0.129,0.527,255
38,0.077,255,0,255,255,1.302,19.511,9435
39,0.021,255,0,255,255,0.632,5.273,2550
40,0.023,255,0,255,255,0.632,5.801,2805
41,0.002,255,0,255,255,0.129,0.527,255
42,0.002,255,0,255,255,0.129,0.527,255
43,0.010,255,0,255,255,0.541,2.637,1275
