 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.004,255,0,255,255,0.220,1.055,510
2,0.043,255,0,255,255,0.852,11.074,5355
3,0.004,255,0,255,255,0.257,1.055,510
4,0.045,255,0,255,255,0.761,11.601,5610
5,0.010,255,0,255,255,0.322,2.637,1275
6,0.002,255,0,255,255,0.129,0.527,255
7,0.120,255,0,255,255,1.907,30.586,14790
8,0.004,255,0,255,255,0.257,1.055,510
9,0.041,255,0,255,255,1.018,10.547,5100
10,0.002,255,0,255,255,0.129,0.527,255
11,0.201,255,0,255,255,1.972,51.152,24735
12,0.079,255,0,255,255,1.109,20.039,9690
13,0.079,255,0,255,255,1.082,20.039,9690
14,0.002,255,0,255,255,0.129,0.527,255
15,0.128,255,0,255,255,1.934,32.695,15810
16,0.209,255,0,255,255,2.196,53.261,25755
17,0.128,255,0,255,255,2.036,32.695,15810
18,0.002,255,0,255,255,0.129,0.527,255
19,0.081,255,0,255,255,1.495,20.566,9945
20,0.050,255,0,255,255,0.889,12.656,6120
21,0.045,255,0,255,255,0.863,11.601,5610
22,0.027,255,0,255,255,0.670,6.855,3315
23,0.037,255,0,255,255,0.696,9.492,4590
24,0.089,255,0,255,255,1.226,22.675,10965
25,0.099,255,0,255,255,1.136,25.312,12240
26,0.103,255,0,255,255,1.779,26.367,12750
27,0.025,255,0,255,255,0.863,6.328,3060
28,0.058,255,0,255,255,1.286,14.765,7140
29,0.002,255,0,255,255,0.129,0.527,255
30,0.058,255,0,255,255,0.852,14.765,7140
31,0.099,255,0,255,255,1.457,25.312,12240
32,0.002,255,0,255,255,0.129,0.527,255
33,0.010,255,0,255,255,0.450,2.637,1275
34,0.178,255,0,255,255,2.063,45.351,21930
35,0.139,255,0,255,255,2.014,35.332,17085
36,0.002,255,0,255,255,0.129,0.527,255
37,0.027,255,0,255,255,0.643,6.855,3315
38,0.002,255,0,255,255,0.129,0.527,255
39,0.008,255,0,255,255,0.413,2.109,1020
40,0.002,255,0,255,255,0.129,0.527,255
41,0.163,255,0,255,255,2.025,41.660,20145
42,0.095,255,0,255,255,1.355,24.257,11730
43,0.097,255,0,255,255,1.495,24.785,11985
44,0.002,255,0,255,255,0.129,0.527,255
45,0.002,255,0,255,255,0.129,0.527,255
46,0.002,255,0,255,255,0.129,0.527,255
47,0.029,255,0,255,255,0.927,7.383,3570
48,0.002,255,0,255,255,0.129,0.527,255
49,0.066,255,0,255,255,1.045,16.875,8160
50,0.037,255,0,255,255,0.734,9.492,4590
51,0.002,255,0,255,255,0.129,0.527,255
52,0.180,255,0,255,255,1.934,45.878,22185
53,0.017,255,0,255,255,0.734,4.219,2040
54,0.048,255,0,255,255,0.980,12.129,5865
55,0.002,255,0,255,255,0.129,0.527,255
56,0.002,255,0,255,255,0.129,0.527,255
57,0.008,255,0,255,255,0.450,2.109,1020
58,0.002,255,0,255,255,0.129,0.527,255
59,0.002,255,0,255,255,0.129,0.527,255
60,0.002,255,0,255,255,0.129,0.527,255
61,0.029,255,0,255,255,0.798,7.383,3570
62,0.002,255,0,255,255,0.129,0.527,255
63,0.025,255,0,255,255,0.696,6.328,3060
64,0.002,255,0,255,255,0.129,0.527,255
65,0.391,255,0,255,255,3.327,99.667,48195
66,0.004,255,0,255,255,0.193,1.055,510
67,0.002,255,0,255,255,0.129,0.527,255
68,0.002,255,0,255,255,0.129,0.527,255
69,0.017,255,0,255,255,0.450,4.219,2040
70,0.002,255,0,255,255,0.129,0.527,255
71,0.008,255,0,255,255,0.386,2.109,1020
72,0.002,255,0,255,255,0.129,0.527,255
73,0.006,255,0,255,255,0.257,1.582,765
74,0.002,255,0,255,255,0.129,0.527,255
75,0.002,255,0,255,255,0.129,0.527,255
76,0.004,255,0,255,255,0.257,1.055,510
77,0.060,255,0,255,255,1.045,15.293,7395
78,0.122,255,0,255,255,1.366,31.113,15045
79,0.097,255,0,255,255,1.430,24.785,11985
80,0.012,255,0,255,255,0.541,3.164,1530
81,0.062,255,0,255,255,1.302,15.820,7650
82,0.002,255,0,255,255,0.129,0.527,255
83,0.002,255,0,255,255,0.129,0.527,255
84,0.027,255,0,255,255,0.943,6.855,3315
85,0.002,255,0,255,255,0.129,0.527,255
86,0.002,255,0,255,255,0.129,0.527,255
87,0.004,255,0,255,255,0.257,1.055,510
88,0.002,255,0,255,255,0.129,0.527,255
89,0.008,255,0,255,255,0.386,2.109,1020
90,0.002,255,0,255,255,0.129,0.527,255
91,0.008,255,0,255,255,0.401,2.109,1020
92,0.037,255,0,255,255,0.798,9.492,4590
93,0.002,255,0,255,255,0.129,0.527,255
94,0.002,255,0,255,255,0.129,0.527,255
95,0.045,255,0,255,255,0.825,11.601,5610
96,0.002,255,0,255,255,0.129,0.527,255
97,0.023,255,0,255,255,0.568,5.801,2805
98,0.093,255,0,255,255,1.404,23.730,11475
