 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.054,255,0,255,255,0.889,13.711,6630
2,0.048,255,0,255,255,0.852,12.129,5865
3,0.004,255,0,255,255,0.257,1.055,510
4,0.002,255,0,255,255,0.129,0.527,255
5,0.002,255,0,255,255,0.129,0.527,255
6,0.002,255,0,255,255,0.129,0.527,255
7,0.002,255,0,255,255,0.129,0.527,255
8,0.002,255,0,255,255,0.129,0.527,255
9,0.290,255,0,255,255,2.646,73.827,35700
10,0.002,255,0,255,255,0.129,0.527,255
11,0.066,255,0,255,255,0.916,16.875,8160
12,0.064,255,0,255,255,1.082,16.347,7905
13,0.002,255,0,255,255,0.129,0.527,255
14,0.002,255,0,255,255,0.129,0.527,255
15,0.002,255,0,255,255,0.129,0.527,255
16,0.002,255,0,255,255,0.129,0.527,255
17,0.002,255,0,255,255,0.129,0.527,255
18,0.157,255,0,255,255,1.612,40.078,19380
19,0.021,255,0,255,255,0.605,5.273,2550
20,0.004,255,0,255,255,0.193,1.055,510
21,0.064,255,0,255,255,0.889,16.347,7905
22,0.064,255,0,255,255,1.034,16.347,7905
23,0.004,255,0,255,255,0.193,1.055,510
24,0.002,255,0,255,255,0.129,0.527,255
25,0.002,255,0,255,255,0.129,0.527,255
26,0.023,255,0,255,255,0.568,5.801,2805
27,0.004,255,0,255,255,0.257,1.055,510
28,0.321,255,0,255,255,2.994,81.737,39525
29,0.023,255,0,255,255,0.605,5.801,2805
30,0.711,255,0,255,255,4.842,181.404,87720
31,0.050,255,0,255,255,0.852,12.656,6120
32,0.004,255,0,255,255,0.193,1.055,510
33,0.010,255,0,255,255,0.514,2.637,1275
34,0.002,255,0,255,255,0.129,0.527,255
35,0.002,255,0,255,255,0.129,0.527,255
36,0.002,255,0,255,255,0.129,0.527,255
37,0.008,255,0,255,255,0.413,2.109,1020
38,0.002,255,0,255,255,0.129,0.527,255
39,0.006,255,0,255,255,0.257,1.582,765
40,0.004,255,0,255,255,0.257,1.055,510
41,0.029,255,0,255,255,0.632,7.383,3570
42,0.002,255,0,255,255,0.129,0.527,255
43,0.002,255,0,255,255,0.129,0.527,255
44,0.006,255,0,255,255,0.311,1.582,765
45,0.002,255,0,255,255,0.129,0.527,255
46,0.068,255,0,255,255,1.366,17.402,8415
47,0.006,255,0,255,255,0.386,1.582,765
48,0.002,255,0,255,255,0.129,0.527,255
49,0.002,255,0,255,255,0.129,0.527,255
50,0.002,255,0,255,255,0.129,0.527,255
51,0.004,255,0,255,255,0.257,1.055,510
52,0.002,255,0,255,255,0.129,0.527,255
53,0.010,255,0,255,255,0.568,2.637,1275
54,0.004,255,0,255,255,0.257,1.055,510
55,0.008,255,0,255,255,0.322,2.109,1020
56,0.021,255,0,255,255,0.825,5.273,2550
57,0.027,255,0,255,255,0.991,6.855,3315
58,0.008,255,0,255,255,0.348,2.109,1020
59,0.002,255,0,255,255,0.129,0.527,255
60,0.054,255,0,255,255,1.340,13.711,6630
61,0.002,255,0,255,255,0.129,0.527,255
62,0.002,255,0,255,255,0.129,0.527,255
63,0.002,255,0,255,255,0.129,0.527,255
64,0.110,255,0,255,255,1.521,27.949,13515
65,0.002,255,0,255,255,0.129,0.527,255
66,0.010,255,0,255,255,0.477,2.637,1275
67,0.513,255,0,255,255,3.861,130.779,63240
68,0.002,255,0,255,255,0.129,0.527,255
69,0.068,255,0,255,255,1.045,17.402,8415
70,0.004,255,0,255,255,0.257,1.055,510
71,0.060,255,0,255,255,0.878,15.293,7395
72,0.085,255,0,255,255,1.623,21.621,10455
73,0.002,255,0,255,255,0.129,0.527,255
74,0.031,255,0,255,255,0.889,7.910,3825
75,0.008,255,0,255,255,0.375,2.109,1020
76,0.002,255,0,255,255,0.129,0.527,255
77,0.194,255,0,255,255,1.714,49.570,23970
78,0.310,255,0,255,255,3.353,79.100,38250
79,0.029,255,0,255,255,0.761,7.383,3570
80,0.002,255,0,255,255,0.129,0.527,255
81,0.006,255,0,255,255,0.386,1.582,765
82,0.002,255,0,255,255,0.129,0.527,255
83,0.008,255,0,255,255,0.386,2.109,1020
84,0.041,255,0,255,255,1.018,10.547,5100
85,0.002,255,0,255,255,0.129,0.527,255
86,0.002,255,0,255,255,0.129,0.527,255
87,0.002,255,0,255,255,0.129,0.527,255
88,0.002,255,0,255,255,0.129,0.527,255
89,0.010,255,0,255,255,0.348,2.637,1275
90,0.002,255,0,255,255,0.129,0.527,255
91,0.002,255,0,255,255,0.129,0.527,255
92,0.002,255,0,255,255,0.129,0.527,255
93,0.002,255,0,255,255,0.129,0.527,255
94,0.002,255,0,255,255,0.129,0.527,255
95,0.002,255,0,255,255,0.129,0.527,255
96,0.004,255,0,255,255,0.257,1.055,510
97,0.066,255,0,255,255,0.980,16.875,8160
98,0.008,255,0,255,255,0.450,2.109,1020
99,0.002,255,0,255,255,0.129,0.527,255
100,0.025,255,0,255,255,0.541,6.328,3060
101,0.017,255,0,255,255,0.477,4.219,2040
102,0.002,255,0,255,255,0.129,0.527,255
103,0.035,255,0,255,255,0.825,8.965,4335
104,0.002,255,0,255,255,0.129,0.527,255
105,0.033,255,0,255,255,1.045,8.437,4080
106,0.002,255,0,255,255,0.129,0.527,255
107,0.043,255,0,255,255,0.825,11.074,5355
108,0.060,255,0,255,255,1.120,15.293,7395
