 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.012,255,0,255,255,0.413,3.164,1530
2,0.002,255,0,255,255,0.129,0.527,255
3,0.318,255,0,255,255,2.309,81.210,39270
4,0.052,255,0,255,255,0.825,13.183,6375
5,0.017,255,0,255,255,0.477,4.219,2040
6,0.004,255,0,255,255,0.220,1.055,510
7,0.010,255,0,255,255,0.450,2.637,1275
8,0.035,255,0,255,255,0.761,8.965,4335
9,0.006,255,0,255,255,0.257,1.582,765
10,0.031,255,0,255,255,0.594,7.910,3825
11,0.091,255,0,255,255,1.302,23.203,11220
12,0.081,255,0,255,255,1.007,20.566,9945
13,0.035,255,0,255,255,0.670,8.965,4335
14,0.023,255,0,255,255,0.568,5.801,2805
15,0.012,255,0,255,255,0.386,3.164,1530
16,0.006,255,0,255,255,0.257,1.582,765
17,0.103,255,0,255,255,1.896,26.367,12750
18,0.143,255,0,255,255,1.419,36.386,17595
19,0.050,255,0,255,255,0.889,12.656,6120
20,0.155,255,0,255,255,1.650,39.550,19125
21,0.004,255,0,255,255,0.257,1.055,510
22,0.008,255,0,255,255,0.257,2.109,1020
23,0.002,255,0,255,255,0.129,0.527,255
24,0.033,255,0,255,255,0.632,8.437,4080
25,0.085,255,0,255,255,1.082,21.621,10455
26,0.023,255,0,255,255,0.643,5.801,2805
27,0.707,255,0,255,255,3.626,180.349,87210
28,0.041,255,0,255,255,0.696,10.547,5100
29,0.114,255,0,255,255,1.238,29.004,14025
30,0.463,255,0,255,255,2.748,118.123,57120
31,0.130,255,0,255,255,1.532,33.222,16065
32,0.035,255,0,255,255,0.632,8.965,4335
33,0.006,255,0,255,255,0.257,1.582,765
34,0.033,255,0,255,255,0.643,8.437,4080
35,0.043,255,0,255,255,0.723,11.074,5355
36,0.037,255,0,255,255,0.836,9.492,4590
37,0.002,255,0,255,255,0.129,0.527,255
38,0.006,255,0,255,255,0.284,1.582,765
39,0.019,255,0,255,255,0.514,4.746,2295
40,0.002,255,0,255,255,0.129,0.527,255
41,0.503,255,0,255,255,3.755,128.143,61965
42,0.039,255,0,255,255,0.863,10.019,4845
43,0.002,255,0,255,255,0.129,0.527,255
44,0.029,255,0,255,255,0.579,7.383,3570
45,0.043,255,0,255,255,0.927,11.074,5355
46,0.089,255,0,255,255,1.173,22.675,10965
47,0.004,255,0,255,255,0.193,1.055,510
48,0.238,255,0,255,255,2.426,60.644,29325
49,0.025,255,0,255,255,0.696,6.328,3060
50,0.002,255,0,255,255,0.129,0.527,255
51,0.006,255,0,255,255,0.257,1.582,765
52,0.035,255,0,255,255,0.685,8.965,4335
53,0.045,255,0,255,255,0.916,11.601,5610
54,0.004,255,0,255,255,0.257,1.055,510
55,0.072,255,0,255,255,0.954,18.457,8925
56,0.002,255,0,255,255,0.129,0.527,255
57,0.008,255,0,255,255,0.322,2.109,1020
58,0.043,255,0,255,255,0.798,11.074,5355
59,0.021,255,0,255,255,0.477,5.273,2550
60,0.002,255,0,255,255,0.129,0.527,255
61,0.079,255,0,255,255,1.302,20.039,9690
62,0.008,255,0,255,255,0.386,2.109,1020
63,0.039,255,0,255,255,0.761,10.019,4845
64,0.004,255,0,255,255,0.193,1.055,510
65,0.012,255,0,255,255,0.413,3.164,1530
66,0.052,255,0,255,255,1.147,13.183,6375
67,0.318,255,0,255,255,2.158,81.210,39270
68,0.064,255,0,255,255,1.071,16.347,7905
69,0.006,255,0,255,255,0.257,1.582,765
70,0.002,255,0,255,255,0.129,0.527,255
71,0.308,255,0,255,255,2.411,78.573,37995
72,0.019,255,0,255,255,0.514,4.746,2295
73,0.012,255,0,255,255,0.348,3.164,1530
74,0.252,255,0,255,255,2.260,64.335,31110
75,0.045,255,0,255,255,0.954,11.601,5610
76,0.316,255,0,255,255,2.373,80.682,39015
77,0.029,255,0,255,255,0.696,7.383,3570
78,0.006,255,0,255,255,0.257,1.582,765
79,0.054,255,0,255,255,0.852,13.711,6630
80,0.316,255,0,255,255,2.282,80.682,39015
81,0.004,255,0,255,255,0.193,1.055,510
82,0.050,255,0,255,255,0.889,12.656,6120
83,0.072,255,0,255,255,0.954,18.457,8925
84,0.002,255,0,255,255,0.129,0.527,255
85,0.387,255,0,255,255,2.834,98.612,47685
86,0.037,255,0,255,255,0.696,9.492,4590
87,0.039,255,0,255,255,0.734,10.019,4845
88,0.052,255,0,255,255,0.852,13.183,6375
89,0.004,255,0,255,255,0.193,1.055,510
90,0.017,255,0,255,255,0.514,4.219,2040
91,0.083,255,0,255,255,1.071,21.093,10200
92,0.050,255,0,255,255,0.991,12.656,6120
93,0.031,255,0,255,255,0.670,7.910,3825
94,0.292,255,0,255,255,2.127,74.354,35955
95,0.168,255,0,255,255,1.623,42.714,20655
96,0.037,255,0,255,255,0.670,9.492,4590
97,0.151,255,0,255,255,1.510,38.496,18615
98,0.060,255,0,255,255,0.889,15.293,7395
99,0.004,255,0,255,255,0.257,1.055,510
100,0.017,255,0,255,255,0.477,4.219,2040
101,0.002,255,0,255,255,0.129,0.527,255
102,0.054,255,0,255,255,1.419,13.711,6630
103,0.002,255,0,255,255,0.129,0.527,255
104,0.002,255,0,255,255,0.129,0.527,255
105,0.056,255,0,255,255,0.841,14.238,6885
106,0.019,255,0,255,255,0.439,4.746,2295
107,0.006,255,0,255,255,0.284,1.582,765
108,0.008,255,0,255,255,0.514,2.109,1020
109,0.006,255,0,255,255,0.322,1.582,765
110,0.004,255,0,255,255,0.193,1.055,510
111,0.012,255,0,255,255,0.439,3.164,1530
112,0.008,255,0,255,255,0.348,2.109,1020
113,0.211,255,0,255,255,1.972,53.788,26010
114,0.006,255,0,255,255,0.257,1.582,765
115,0.002,255,0,255,255,0.129,0.527,255
116,0.265,255,0,255,255,1.998,67.499,32640
117,0.052,255,0,255,255,0.927,13.183,6375
118,0.019,255,0,255,255,0.477,4.746,2295
119,0.002,255,0,255,255,0.129,0.527,255
120,0.012,255,0,255,255,0.477,3.164,1530
121,0.014,255,0,255,255,0.386,3.691,1785
122,0.008,255,0,255,255,0.386,2.109,1020
123,0.002,255,0,255,255,0.129,0.527,255
124,0.165,255,0,255,255,1.510,42.187,20400
125,0.029,255,0,255,255,0.605,7.383,3570
126,0.052,255,0,255,255,0.798,13.183,6375
127,0.014,255,0,255,255,0.386,3.691,1785
128,0.064,255,0,255,255,1.007,16.347,7905
129,0.010,255,0,255,255,0.348,2.637,1275
130,0.002,255,0,255,255,0.129,0.527,255
131,0.010,255,0,255,255,0.322,2.637,1275
132,0.122,255,0,255,255,1.404,31.113,15045
133,0.004,255,0,255,255,0.220,1.055,510
134,0.002,255,0,255,255,0.129,0.527,255
135,0.058,255,0,255,255,0.889,14.765,7140
136,0.066,255,0,255,255,0.980,16.875,8160
137,0.010,255,0,255,255,0.386,2.637,1275
138,0.103,255,0,255,255,1.317,26.367,12750
139,0.159,255,0,255,255,1.499,40.605,19635
140,0.227,255,0,255,255,1.907,58.007,28050
141,0.242,255,0,255,255,2.116,61.698,29835
142,0.025,255,0,255,255,0.514,6.328,3060
143,0.002,255,0,255,255,0.129,0.527,255
144,0.068,255,0,255,255,1.045,17.402,8415
145,0.039,255,0,255,255,0.761,10.019,4845
146,0.426,255,0,255,255,2.684,108.631,52530
147,0.019,255,0,255,255,0.450,4.746,2295
148,0.151,255,0,255,255,1.510,38.496,18615
149,0.025,255,0,255,255,0.541,6.328,3060
150,0.031,255,0,255,255,0.696,7.910,3825
151,0.045,255,0,255,255,0.954,11.601,5610
152,0.008,255,0,255,255,0.514,2.109,1020
153,0.008,255,0,255,255,0.386,2.109,1020
154,0.223,255,0,255,255,2.282,56.952,27540
155,0.114,255,0,255,255,1.242,29.004,14025
156,0.027,255,0,255,255,0.568,6.855,3315
157,0.031,255,0,255,255,0.798,7.910,3825
158,0.002,255,0,255,255,0.129,0.527,255
159,0.002,255,0,255,255,0.129,0.527,255
160,0.035,255,0,255,255,0.670,8.965,4335
161,0.002,255,0,255,255,0.129,0.527,255
162,0.023,255,0,255,255,0.772,5.801,2805
163,0.219,255,0,255,255,2.100,55.898,27030
164,0.101,255,0,255,255,1.147,25.839,12495
165,0.093,255,0,255,255,1.109,23.730,11475
166,0.002,255,0,255,255,0.129,0.527,255
167,0.010,255,0,255,255,0.348,2.637,1275
168,0.012,255,0,255,255,0.450,3.164,1530
169,0.103,255,0,255,255,1.291,26.367,12750
170,0.002,255,0,255,255,0.129,0.527,255
171,0.223,255,0,255,255,2.025,56.952,27540
172,0.025,255,0,255,255,0.605,6.328,3060
173,0.017,255,0,255,255,0.514,4.219,2040
174,0.004,255,0,255,255,0.257,1.055,510
175,0.345,255,0,255,255,2.400,88.065,42585
176,0.002,255,0,255,255,0.129,0.527,255
177,0.010,255,0,255,255,0.386,2.637,1275
178,0.072,255,0,255,255,1.071,18.457,8925
179,0.095,255,0,255,255,1.302,24.257,11730
180,0.035,255,0,255,255,0.670,8.965,4335
181,0.010,255,0,255,255,0.348,2.637,1275
182,0.033,255,0,255,255,0.605,8.437,4080
183,0.006,255,0,255,255,0.348,1.582,765
184,0.058,255,0,255,255,0.954,14.765,7140
185,0.010,255,0,255,255,0.348,2.637,1275
186,0.045,255,0,255,255,0.825,11.601,5610
187,0.002,255,0,255,255,0.129,0.527,255
188,0.043,255,0,255,255,0.927,11.074,5355
189,0.037,255,0,255,255,0.696,9.492,4590
190,0.043,255,0,255,255,0.734,11.074,5355
191,0.027,255,0,255,255,0.541,6.855,3315
192,0.190,255,0,255,255,1.575,48.515,23460
193,0.182,255,0,255,255,1.666,46.406,22440
194,0.017,255,0,255,255,0.643,4.219,2040
195,0.010,255,0,255,255,0.348,2.637,1275
196,0.014,255,0,255,255,0.605,3.691,1785
197,0.027,255,0,255,255,0.643,6.855,3315
198,0.002,255,0,255,255,0.129,0.527,255
199,0.017,255,0,255,255,0.477,4.219,2040
200,0.004,255,0,255,255,0.220,1.055,510
201,0.269,255,0,255,255,1.976,68.554,33150
202,0.014,255,0,255,255,0.413,3.691,1785
203,0.068,255,0,255,255,0.943,17.402,8415
204,0.023,255,0,255,255,0.514,5.801,2805
205,0.050,255,0,255,255,0.825,12.656,6120
206,0.048,255,0,255,255,0.852,12.129,5865
207,0.008,255,0,255,255,0.257,2.109,1020
208,0.048,255,0,255,255,0.852,12.129,5865
209,0.302,255,0,255,255,2.158,76.991,37230
210,0.025,255,0,255,255,0.514,6.328,3060
211,0.017,255,0,255,255,0.477,4.219,2040
212,0.012,255,0,255,255,0.348,3.164,1530
213,0.414,255,0,255,255,2.555,105.467,51000
214,0.112,255,0,255,255,1.832,28.476,13770
215,0.002,255,0,255,255,0.129,0.527,255
216,0.118,255,0,255,255,1.408,30.058,14535
