 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.027,255,0,255,255,0.825,6.855,3315
2,0.002,255,0,255,255,0.129,0.527,255
3,0.077,255,0,255,255,1.082,19.511,9435
4,0.041,255,0,255,255,0.734,10.547,5100
5,0.122,255,0,255,255,1.510,31.113,15045
6,0.048,255,0,255,255,0.916,12.129,5865
7,0.008,255,0,255,255,0.322,2.109,1020
8,0.258,255,0,255,255,3.251,65.917,31875
9,0.048,255,0,255,255,0.991,12.129,5865
10,0.050,255,0,255,255,1.393,12.656,6120
11,0.002,255,0,255,255,0.129,0.527,255
12,0.079,255,0,255,255,1.200,20.039,9690
13,0.019,255,0,255,255,0.477,4.746,2295
14,0.209,255,0,255,255,1.821,53.261,25755
15,0.004,255,0,255,255,0.193,1.055,510
16,0.035,255,0,255,255,0.696,8.965,4335
17,0.118,255,0,255,255,1.703,30.058,14535
18,0.012,255,0,255,255,0.541,3.164,1530
19,0.002,255,0,255,255,0.129,0.527,255
20,0.087,255,0,255,255,1.238,22.148,10710
21,0.002,255,0,255,255,0.129,0.527,255
22,0.062,255,0,255,255,0.927,15.820,7650
23,0.157,255,0,255,255,1.907,40.078,19380
24,0.029,255,0,255,255,0.643,7.383,3570
25,0.006,255,0,255,255,0.348,1.582,765
26,0.128,255,0,255,255,1.950,32.695,15810
27,0.074,255,0,255,255,1.162,18.984,9180
28,0.141,255,0,255,255,1.714,35.859,17340
29,0.052,255,0,255,255,0.852,13.183,6375
30,0.002,255,0,255,255,0.129,0.527,255
31,0.134,255,0,255,255,1.972,34.277,16575
32,0.004,255,0,255,255,0.220,1.055,510
33,0.029,255,0,255,255,0.643,7.383,3570
34,0.002,255,0,255,255,0.129,0.527,255
35,0.017,255,0,255,255,0.413,4.219,2040
36,0.050,255,0,255,255,0.825,12.656,6120
37,0.031,255,0,255,255,0.643,7.910,3825
38,0.153,255,0,255,255,1.794,39.023,18870
39,0.149,255,0,255,255,2.100,37.968,18360
40,0.002,255,0,255,255,0.129,0.527,255
41,0.149,255,0,255,255,1.623,37.968,18360
42,0.006,255,0,255,255,0.257,1.582,765
43,0.012,255,0,255,255,0.386,3.164,1530
44,0.004,255,0,255,255,0.220,1.055,510
45,0.002,255,0,255,255,0.129,0.527,255
46,0.066,255,0,255,255,0.954,16.875,8160
47,0.054,255,0,255,255,1.045,13.711,6630
48,0.004,255,0,255,255,0.257,1.055,510
49,0.002,255,0,255,255,0.129,0.527,255
50,0.017,255,0,255,255,0.450,4.219,2040
51,0.002,255,0,255,255,0.129,0.527,255
52,0.056,255,0,255,255,1.045,14.238,6885
53,0.196,255,0,255,255,1.934,50.097,24225
54,0.012,255,0,255,255,0.477,3.164,1530
55,0.008,255,0,255,255,0.348,2.109,1020
56,0.014,255,0,255,255,0.450,3.691,1785
57,0.006,255,0,255,255,0.322,1.582,765
58,0.004,255,0,255,255,0.193,1.055,510
59,0.134,255,0,255,255,1.575,34.277,16575
60,0.021,255,0,255,255,0.541,5.273,2550
61,0.002,255,0,255,255,0.129,0.527,255
62,0.062,255,0,255,255,0.852,15.820,7650
63,0.050,255,0,255,255,0.889,12.656,6120
64,0.360,255,0,255,255,3.160,91.757,44370
65,0.097,255,0,255,255,1.136,24.785,11985
66,0.056,255,0,255,255,0.852,14.238,6885
67,0.054,255,0,255,255,1.045,13.711,6630
68,0.110,255,0,255,255,1.430,27.949,13515
69,0.017,255,0,255,255,0.503,4.219,2040
70,0.035,255,0,255,255,0.734,8.965,4335
71,0.035,255,0,255,255,0.734,8.965,4335
72,0.002,255,0,255,255,0.129,0.527,255
73,0.002,255,0,255,255,0.129,0.527,255
74,0.002,255,0,255,255,0.129,0.527,255
75,0.010,255,0,255,255,0.413,2.637,1275
76,0.062,255,0,255,255,0.943,15.820,7650
77,0.126,255,0,255,255,1.366,32.168,15555
78,0.091,255,0,255,255,1.125,23.203,11220
79,0.010,255,0,255,255,0.386,2.637,1275
80,0.083,255,0,255,255,1.082,21.093,10200
81,0.050,255,0,255,255,0.836,12.656,6120
82,0.002,255,0,255,255,0.129,0.527,255
83,0.027,255,0,255,255,0.670,6.855,3315
84,0.010,255,0,255,255,0.413,2.637,1275
85,0.079,255,0,255,255,1.071,20.039,9690
86,0.019,255,0,255,255,0.514,4.746,2295
87,0.033,255,0,255,255,0.863,8.437,4080
88,0.072,255,0,255,255,1.018,18.457,8925
89,0.050,255,0,255,255,0.889,12.656,6120
90,0.010,255,0,255,255,0.514,2.637,1275
91,0.045,255,0,255,255,0.761,11.601,5610
92,0.163,255,0,255,255,1.510,41.660,20145
93,0.045,255,0,255,255,1.082,11.601,5610
