 ,Area,Mean,StdDev,Min,Max,Perim.,IntDen,RawIntDen
1,0.039,255,0,255,255,0.863,10.019,4845
2,0.006,255,0,255,255,0.284,1.582,765
3,0.019,255,0,255,255,0.514,4.746,2295
4,0.006,255,0,255,255,0.284,1.582,765
5,0.054,255,0,255,255,0.916,13.711,6630
6,0.019,255,0,255,255,0.605,4.746,2295
7,0.002,255,0,255,255,0.129,0.527,255
8,0.052,255,0,255,255,0.863,13.183,6375
9,0.017,255,0,255,255,0.477,4.219,2040
10,0.006,255,0,255,255,0.322,1.582,765
11,0.029,255,0,255,255,0.632,7.383,3570
12,0.087,255,0,255,255,1.280,22.148,10710
13,0.004,255,0,255,255,0.193,1.055,510
14,0.006,255,0,255,255,0.348,1.582,765
15,0.002,255,0,255,255,0.129,0.527,255
16,0.012,255,0,255,255,0.413,3.164,1530
17,0.056,255,0,255,255,0.965,14.238,6885
18,0.021,255,0,255,255,0.503,5.273,2550
19,0.014,255,0,255,255,0.413,3.691,1785
20,0.021,255,0,255,255,0.541,5.273,2550
21,0.035,255,0,255,255,0.723,8.965,4335
22,0.037,255,0,255,255,0.670,9.492,4590
23,0.070,255,0,255,255,1.082,17.929,8670
24,0.014,255,0,255,255,0.450,3.691,1785
25,0.002,255,0,255,255,0.129,0.527,255
26,0.039,255,0,255,255,0.696,10.019,4845
27,0.002,255,0,255,255,0.129,0.527,255
28,0.052,255,0,255,255,0.825,13.183,6375
29,0.043,255,0,255,255,0.787,11.074,5355
30,0.136,255,0,255,255,1.907,34.804,16830
31,0.035,255,0,255,255,0.696,8.965,4335
32,0.122,255,0,255,255,1.393,31.113,15045
33,0.021,255,0,255,255,0.514,5.273,2550
34,0.017,255,0,255,255,0.734,4.219,2040
35,0.010,255,0,255,255,0.386,2.637,1275
36,0.033,255,0,255,255,0.670,8.437,4080
37,0.002,255,0,255,255,0.129,0.527,255
38,0.004,255,0,255,255,0.220,1.055,510
39,0.054,255,0,255,255,0.863,13.711,6630
40,0.050,255,0,255,255,0.889,12.656,6120
41,0.008,255,0,255,255,0.386,2.109,1020
42,0.008,255,0,255,255,0.348,2.109,1020
43,0.045,255,0,255,255,0.761,11.601,5610
44,0.035,255,0,255,255,0.852,8.965,4335
45,0.033,255,0,255,255,0.889,8.437,4080
46,0.054,255,0,255,255,0.852,13.711,6630
47,0.002,255,0,255,255,0.129,0.527,255
48,0.041,255,0,255,255,0.991,10.547,5100
49,0.002,255,0,255,255,0.129,0.527,255
50,0.048,255,0,255,255,0.761,12.129,5865
51,0.023,255,0,255,255,0.643,5.801,2805
52,0.033,255,0,255,255,0.761,8.437,4080
53,0.045,255,0,255,255,0.761,11.601,5610
54,0.002,255,0,255,255,0.129,0.527,255
55,0.056,255,0,255,255,1.200,14.238,6885
56,0.021,255,0,255,255,0.541,5.273,2550
57,0.019,255,0,255,255,0.541,4.746,2295
58,0.035,255,0,255,255,0.670,8.965,4335
59,0.079,255,0,255,255,1.768,20.039,9690
60,0.012,255,0,255,255,0.514,3.164,1530
61,0.033,255,0,255,255,0.632,8.437,4080
62,0.008,255,0,255,255,0.348,2.109,1020
63,0.052,255,0,255,255,0.825,13.183,6375
