"File_Name","Total_Nodes","Total_Edges","Total_Length_um","Total_Connected_Components","PHI","Avg_Edge_Length_um","Total_Edge_Norm_to_Length_um","Total_Node_Norm_to_Length_um","Total_Connected_Components_Norm_to_Length_um","Free_Ends","three_way_junction","four_way_junction","Avg_Degree","MitoGraph_Connectivity_Score","Volume_from_voxels_um3","Average_width_um","Std_width_um","Total_length_um","Volume_from_length_um3"
"Hela_pmito-mch-FRB_009_000.gnet",678,704,991.62824,77,0.835361284184484,1.40856284090909,0.70994347639797,0.683723973008272,0.0776500677310279,0.5,0.430678466076696,0.0634218289085546,2.04572271386431,2.91551401311677,287.40525,0.32765,0.09838,991.62834,70.09408
"Hela_pmito-mch-FRB_009_001.gnet",847,945,1303.19997,61,0.840376876313157,1.37904758730159,0.725138138239828,0.64993862760755,0.0468078586588672,0.456906729634002,0.43211334120425,0.0861865407319953,2.09799291617473,3.03640485689106,332.19945,0.31803,0.09387,1303.19989,92.11777
"Hela_pmito-mch-FRB_010_002.gnet",1325,1484,2062.76321,91,0.881518645079965,1.39000216307278,0.719423340888458,0.642342268650409,0.0441155822242922,0.444528301886792,0.453584905660377,0.0777358490566038,2.11622641509434,3.12099432651508,512.1567,0.31952,0.09887,2062.76307,145.80813
"Hela_pmito-mch-FRB_015_003.gnet",798,911,1227.45869,63,0.860756747748472,1.34737507135016,0.742183836752991,0.650123712106352,0.0513255562189225,0.446115288220551,0.423558897243108,0.100250626566416,2.11779448621554,2.99655521205275,336.5494,0.33362,0.10012,1227.45866,86.76394
"Hela_pmito-mch-FRB_015_004.gnet",935,1006,1245.22386,97,0.8475359201678,1.23779707753479,0.807886864615652,0.750869004389299,0.077897640027553,0.480213903743316,0.431016042780749,0.0695187165775401,2.05133689839572,2.52751720096435,340.95985,0.32515,0.10031,1245.22373,88.01968
"Hela_pmito-mch-FRB_015_005.gnet",677,701,898.47165,86,0.743377222865073,1.28169992867332,0.780213821994272,0.753501793851815,0.0957181008438052,0.530280649926145,0.372230428360414,0.0679468242245199,1.91875923190547,2.42037239259757,246.33785,0.32701,0.10631,898.47167,63.50922
"Hela_pmito-mch-FRB_015_006.gnet",629,586,728.37778,107,0.780980647158127,1.24296549488055,0.804527562606317,0.863562861568896,0.146901790441768,0.618441971383148,0.310015898251192,0.0588235294117647,1.78378378378378,2.09793182315441,202.66895,0.33007,0.10902,728.37765,51.48598
