"FileName","Nodes","Edges","Length"
"Data/Hela_pmito-mch-FRB_015_004.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_004.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",410,503,667.90336
"Data/Hela_pmito-mch-FRB_015_005.gnet",46,50,55.75045
"Data/Hela_pmito-mch-FRB_015_005.gnet",12,13,15.93916
"Data/Hela_pmito-mch-FRB_015_005.gnet",11,12,15.53552
"Data/Hela_pmito-mch-FRB_015_005.gnet",13,14,15.30179
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,4,7.3489
"Data/Hela_pmito-mch-FRB_015_005.gnet",1,2,6.88844
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,3,6.78725
"Data/Hela_pmito-mch-FRB_015_005.gnet",6,5,5.23629
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,3,4.67646
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,4,4.40643
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,3,4.33557
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,4.33252
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,4,3.98249
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,3.97476
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,3.79641
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,3,3.6875
"Data/Hela_pmito-mch-FRB_015_005.gnet",6,5,3.51467
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,3.22577
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.9021
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.84077
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.77799
"Data/Hela_pmito-mch-FRB_015_005.gnet",4,3,2.75079
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,3,2.68171
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.50517
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.29335
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.25625
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.12409
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,2.07795
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.93327
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.86399
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.65258
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.58254
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.53587
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.53587
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.39442
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.37773
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.3087
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.26684
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.16003
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.11467
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.11265
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,1.03435
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.9581
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.91785
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.90075
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.80883
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.77
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.71578
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.70854
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.67786
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.66893
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.65789
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.64829
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.64179
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.59908
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.58898
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.57835
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.56005
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.51337
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.49696
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.49678
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.46669
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.46669
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.46669
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.44
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.35836
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.35836
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.34967
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_005.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",366,421,568.84895
"Data/Hela_pmito-mch-FRB_015_006.gnet",16,18,23.46966
"Data/Hela_pmito-mch-FRB_015_006.gnet",6,6,9.03249
"Data/Hela_pmito-mch-FRB_015_006.gnet",6,5,7.93355
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,6.29143
"Data/Hela_pmito-mch-FRB_015_006.gnet",8,7,6.24263
"Data/Hela_pmito-mch-FRB_015_006.gnet",4,4,6.21433
"Data/Hela_pmito-mch-FRB_015_006.gnet",6,5,5.8982
"Data/Hela_pmito-mch-FRB_015_006.gnet",6,6,5.83194
"Data/Hela_pmito-mch-FRB_015_006.gnet",3,4,5.22318
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,5.12056
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,4.20084
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,3.69088
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,3.44319
"Data/Hela_pmito-mch-FRB_015_006.gnet",6,5,3.42474
"Data/Hela_pmito-mch-FRB_015_006.gnet",4,3,3.28946
"Data/Hela_pmito-mch-FRB_015_006.gnet",4,4,2.83396
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,2.82397
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,2.52519
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.90421
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.79115
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.72967
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.71128
"Data/Hela_pmito-mch-FRB_015_006.gnet",4,3,1.62684
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.57092
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.55604
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.5
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.36077
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.35085
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.25943
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.20312
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.16432
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.1614
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.14311
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.0927
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,1.01935
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.96086
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.95099
"Data/Hela_pmito-mch-FRB_015_006.gnet",4,3,0.92568
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.80254
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.79622
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.71521
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.70993
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.70863
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.70822
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.66893
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.66893
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.65192
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.62139
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.61573
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.59908
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.55887
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.52556
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.46835
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.46835
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.46669
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.46669
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.46669
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.44
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.44
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.40449
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.40449
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.39792
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.39792
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.39792
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.35836
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.34967
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.34967
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.34664
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.33
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.31113
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.24947
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
"Data/Hela_pmito-mch-FRB_015_006.gnet",2,1,0.22
